"FacilityID"	"CWPName"	"OutfallID"	"DesignFlow_mgd"	"Measured_Effluent"	"Units"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_desflow"
"VA0005657"	"VDOT - HAMPTON ROADS BRIDGE TUNNEL I-64"	"VA0005657001"	0.06	0.0847	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0061913"	"POUND WWTP"	"VA0061913001"	0.5	0.524	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	"VA0064599001"	0.175	0.199	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0090883"	"PROSPECT HILL SPRINGS WTP"	"VA0090883001"	0.018	0.042	"MGD"	"07/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.08	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.08	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	"VA0063843001"	0.23	0.254	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	"VA0063843001"	0.23	0.254	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.024	"MGD"	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860002"	0.004	0.02747	"MGD"	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0061247"	"GLADSTONE STP"	"VA0061247001"	0.0062	0.0296	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0594	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860002"	0.004	0.027291	"MGD"	"04/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0024431"	"MATHEWS ARM STP"	"VA0024431001"	0.025	0.048	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0027481"	"BLACKSBURG COUNTRY CLUB WWTP"	"VA0027481001"	0.035	0.058	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0028233"	"WARM SPRINGS STP"	"VA0028233001"	0.08	0.103	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0091464"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	"VA0091464001"	0.27	0.293	"MGD"	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.023	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0021326"	"RURAL RETREAT WASTEWATER TREATMENT PLANT"	"VA0021326001"	0.25	0.2722	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0064599"	"CRAIG NEW CASTLE PSA WWT PLANT"	"VA0064599001"	0.175	0.197	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	"VA0090981004"	0.06	0.082	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.022	"MGD"	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	"VA0063843001"	0.23	0.252	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0025542"	"COVINGTON CITY - WASTEWATER TREATMENT PLANT"	"VA0025542001"	3	3.022	"MGD"	"04/01/2011"	"04/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.02166	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"12/01/2014"	"12/31/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"01/01/2015"	"01/31/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"07/01/2013"	"07/31/2013"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"05/01/2015"	"05/31/2015"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"VA0052451105"	0	0.0216	"MGD"	"05/01/2011"	"05/31/2011"	"dmr_flag_desflow"
"VA0061247"	"GLADSTONE STP"	"VA0061247001"	0.0062	0.0278	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.0216	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.0216	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0088111"	"LEE COUNTY PUBLIC SERVICE AUTHORITY-ROSE HILL WWTP"	"VA0088111001"	0.06	0.081	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577001"	0	0.021	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577001"	0	0.021	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577001"	0	0.021	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577003"	0	0.021	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577001"	0	0.021	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577001"	0	0.021	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"VA0054577001"	0	0.021	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	"VA0063843001"	0.23	0.251	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0002283"	"MOTIVA ENTERPRISES LLC - FAIRFAX"	"VA0002283001"	0.18	0.2005	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860001"	0.004	0.0244237	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0021113"	"NARROWS TOWN - SEWAGE TREATMENT PLANT"	"VA0021113001"	0.25	0.27	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0021130"	"DAMASCUS WWTP"	"VA0021130001"	0.25	0.27	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0024899"	"ASHLAND WWTP"	"VA0024899001"	2	2.02	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0022845"	"RAPIDAN SERVICE AUTHORITY - MADISON POTW"	"VA0022845001"	0.08	0.1	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	"VA0090981004"	0.06	0.08	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	"VA0001872102"	0	0.02	"MGD"	"10/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	"VA0001872102"	0	0.02	"MGD"	"07/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	"VA0001872102"	0	0.02	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	"VA0001872102"	0	0.02	"MGD"	"10/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	"VA0001872102"	0	0.02	"MGD"	"04/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	"VA0001872102"	0	0.02	"MGD"	"07/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	"VA0001988001"	0	0.02	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	"VA0001988001"	0	0.02	"MGD"	"10/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	"VA0091430001"	0	0.02	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	"VA0091430001"	0	0.02	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	"VA0091430001"	0	0.02	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	"VA0091430001"	0	0.02	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0027481"	"BLACKSBURG COUNTRY CLUB WWTP"	"VA0027481001"	0.035	0.055	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0003492"	"HERCULES LLC"	"VA0003492006"	0.1	0.12	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0005851"	"DOWNTOWN ELIZABETH RIVER TUNNEL"	"VA0005851002"	0.22	0.24	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0063843"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	"VA0063843001"	0.23	0.25	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"VA0006408001"	5.44	5.46	"MGD"	"11/01/2013"	"11/30/2013"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151090"	0.0033	0.0228	"MGD"	"01/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151016"	0.0033	0.0228	"MGD"	"04/01/2015"	"04/30/2015"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151072"	0.0033	0.0228	"MGD"	"07/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151035"	0.0033	0.0228	"MGD"	"04/01/2012"	"06/30/2012"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151072"	0.0033	0.0228	"MGD"	"07/01/2015"	"09/30/2015"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151035"	0.0033	0.0228	"MGD"	"10/01/2011"	"12/31/2011"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151035"	0.0033	0.0228	"MGD"	"01/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151072"	0.0033	0.0228	"MGD"	"04/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151072"	0.0033	0.0228	"MGD"	"01/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"VA0002151086"	0.0033	0.0228	"MGD"	"01/01/2014"	"03/31/2014"	"dmr_flag_desflow"
"VA0090891"	"DOMINION ENERGY - BEAR GARDEN GENERATING STATION"	"VA0090891001"	0.53	0.549	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_desflow"
"VA0021083"	"SCOTT COUNTY SCHOOLS - HILTON ELEMENTARY"	"VA0021083001"	0.004	0.023	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0027481"	"BLACKSBURG COUNTRY CLUB WWTP"	"VA0027481001"	0.035	0.054	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0082783"	"DOMINION ENERGY - HOPEWELL POWER STATION"	"VA0082783001"	0.1363	0.1553	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0061913"	"POUND WWTP"	"VA0061913001"	0.5	0.5183	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0089541"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	"VA0089541020"	0	0.018	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0027481"	"BLACKSBURG COUNTRY CLUB WWTP"	"VA0027481001"	0.035	0.053	"MGD"	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.018	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.01728	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.01728	"MGD"	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.01728	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0028233"	"WARM SPRINGS STP"	"VA0028233001"	0.08	0.097	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.0172	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0062642"	"LURAY WWTP"	"VA0062642001"	1.6	1.617	"MGD"	"04/01/2014"	"04/30/2014"	"dmr_flag_desflow"
"VA0021326"	"RURAL RETREAT WASTEWATER TREATMENT PLANT"	"VA0021326001"	0.25	0.2669	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0092894"	"BIG WALKER MOUNTAIN TUNNEL"	"VA0092894001"	0.153	0.169	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0092894"	"BIG WALKER MOUNTAIN TUNNEL"	"VA0092894001"	0.153	0.169	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0092894"	"BIG WALKER MOUNTAIN TUNNEL"	"VA0092894001"	0.153	0.169	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0092894"	"BIG WALKER MOUNTAIN TUNNEL"	"VA0092894001"	0.153	0.169	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860001"	0.004	0.02	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860001"	0.004	0.02	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0028233"	"WARM SPRINGS STP"	"VA0028233001"	0.08	0.096	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	"VA0087696001"	0	0.016	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0027481"	"BLACKSBURG COUNTRY CLUB WWTP"	"VA0027481001"	0.035	0.051	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0073733"	"CLOVER WWTP"	"VA0073733001"	0.035	0.051	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0076830"	"VIRGILINA TOWN OF"	"VA0076830001"	0.035	0.051	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860002"	0.004	0.019729	"MGD"	"07/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0059072"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"VA0059072001"	0.0361	0.0515	"MGD"	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0027642"	"LAKE HOLIDAY WWTP"	"VA0027642001"	0.24	0.255	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0054780"	"RADFORD CITY - WATER TREATMENT PLANT"	"VA0054780001"	0.055	0.07	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0029084"	"BELLAMY MANUFACTURING AND REPAIR COMPANY STP"	"VA0029084001"	0.005	0.02	"MGD"	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0073733"	"CLOVER WWTP"	"VA0073733001"	0.035	0.05	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0088111"	"LEE COUNTY PUBLIC SERVICE AUTHORITY-ROSE HILL WWTP"	"VA0088111001"	0.06	0.075	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0092797"	"ATLANTIC WASTE DISPOSAL INC"	"VA0092797001"	0.2	0.214802	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	"VA0005835001"	0.0504	0.0649	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	"VA0091448102"	0	0.0144	"MGD"	"01/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	"VA0091448101"	0	0.0144	"MGD"	"01/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	"VA0005860001"	0.004	0.01833	"MGD"	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0092657"	"FLYING J TRAVEL PLAZA 749"	"VA0092657002"	0.0002	0.0144	"MGD"	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0092398"	"FLYING J 750 - MAX MEADOWS"	"VA0092398001"	0.0003	0.0144	"MGD"	"04/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0092398"	"FLYING J 750 - MAX MEADOWS"	"VA0092398001"	0.0003	0.0144	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0061247"	"GLADSTONE STP"	"VA0061247001"	0.0062	0.0203	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"11/01/2016"	"11/30/2016"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0087033"	"DOMINION - GORDONSVILLE POWER STATION"	"VA0087033001"	0.056	0.07	"MGD"	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	"VA0087696001"	0	0.014	"MGD"	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0076830"	"VIRGILINA TOWN OF"	"VA0076830001"	0.035	0.049	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0091464"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	"VA0091464001"	0.27	0.284	"MGD"	"10/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0055328"	"MAGELLAN TERMINALS HOLDINGS LP - MONTVALE TERMINAL"	"VA0055328001"	0.008	0.0216	"MGD"	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	"VA0091448102"	0	0.0135	"MGD"	"01/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0082783"	"DOMINION ENERGY - HOPEWELL POWER STATION"	"VA0082783001"	0.1363	0.1498	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0052639"	"NORFOLK SOUTHERN RAILWAY CO -WELLER YARD TERMINAL"	"VA0052639001"	0.001	0.0144	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0079863"	"PULASKI TOWN WATER TREATMENT PLANT"	"VA0079863001"	0.262	0.275	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0079863"	"PULASKI TOWN WATER TREATMENT PLANT"	"VA0079863001"	0.262	0.275	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	"VA0091448101"	0	0.013	"MGD"	"01/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0088111"	"LEE COUNTY PUBLIC SERVICE AUTHORITY-ROSE HILL WWTP"	"VA0088111001"	0.06	0.073	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0020249"	"APPOMATTOX TRICKLING FILTER PLANT"	"VA0020249001"	0.17	0.183	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0024899"	"ASHLAND WWTP"	"VA0024899001"	2	2.013	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_desflow"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	"VA0083097001"	1.735	1.748	"MGD"	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0083054"	"ANDROS FOODS NORTH AMERICA"	"VA0083054001"	0.411	0.4238	"MGD"	"10/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0088463"	"SURRY COUNTY WASTEWATER TREATMENT FACILITY"	"VA0088463001"	0.065	0.0778	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0088714"	"HOOVER TREATED WOOD PRODUCTS"	"VA0088714003"	0	0.01232	"MGD"	"07/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0005657"	"VDOT - HAMPTON ROADS BRIDGE TUNNEL I-64"	"VA0005657002"	0.06	0.07227	"MGD"	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0024945"	"LAKE MONTICELLO STP"	"VA0024945001"	0.775	0.787	"MGD"	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
