"hydrocode"	"varkey"	"tsvalue"	"tstime"	"tsendtime"	"tscode"
"echo_VA0001589005"	"dmr_mon_mgd"	0.0779	"04/01/2018"	"04/30/2018"	1
"echo_VA0091995001"	"dmr_mon_mgd"	1.5	"10/01/2015"	"12/31/2015"	3
"echo_VA0091995001"	"dmr_mon_mgd"	0	"01/01/2016"	"03/31/2016"	3
"echo_VA0091995001"	"dmr_mon_mgd"	1.7	"04/01/2016"	"06/30/2016"	3
"echo_VA0091995001"	"dmr_mon_mgd"	1.7	"07/01/2016"	"09/30/2016"	3
"echo_VA0091995001"	"dmr_mon_mgd"	0	"10/01/2016"	"12/31/2016"	3
"echo_VA0091995001"	"dmr_mon_mgd"	1800	"07/01/2017"	"09/30/2017"	3
"echo_VA0091995001"	"dmr_mon_mgd"	1.7	"10/01/2017"	"12/31/2017"	3
"echo_VA0091995001"	"dmr_mon_mgd"	0	"01/01/2018"	"03/31/2018"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"10/01/2015"	"12/31/2015"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"01/01/2016"	"03/31/2016"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"04/01/2016"	"06/30/2016"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"07/01/2016"	"09/30/2016"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"10/01/2016"	"12/31/2016"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"01/01/2017"	"03/31/2017"	3
"echo_VA0087114006"	"dmr_mon_mgd"	0	"04/01/2017"	"06/30/2017"	3
"echo_VA0087114006"	"dmr_mon_mgd"	9	"07/01/2017"	"09/30/2017"	3
"echo_VA0087114006"	"dmr_mon_mgd"	6.22	"10/01/2017"	"12/31/2017"	3
"echo_VA0087114006"	"dmr_mon_mgd"	1	"01/01/2018"	"03/31/2018"	3
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"10/01/2015"	"10/31/2015"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"11/01/2015"	"11/30/2015"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"12/01/2015"	"12/31/2015"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"01/01/2016"	"01/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"02/01/2016"	"02/29/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"03/01/2016"	"03/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"04/01/2016"	"04/30/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"05/01/2016"	"05/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"06/01/2016"	"06/30/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"07/01/2016"	"07/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"08/01/2016"	"08/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"09/01/2016"	"09/30/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"10/01/2016"	"10/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"11/01/2016"	"11/30/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"12/01/2016"	"12/31/2016"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"01/01/2017"	"01/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"02/01/2017"	"02/28/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"03/01/2017"	"03/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"04/01/2017"	"04/30/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"05/01/2017"	"05/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"06/01/2017"	"06/30/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"07/01/2017"	"07/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"08/01/2017"	"08/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"09/01/2017"	"09/30/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"10/01/2017"	"10/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"11/01/2017"	"11/30/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"12/01/2017"	"12/31/2017"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"01/01/2018"	"01/31/2018"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"02/01/2018"	"02/28/2018"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"03/01/2018"	"03/31/2018"	1
"echo_VA0068314001"	"dmr_mon_mgd"	0.002	"04/01/2018"	"04/30/2018"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.904	"09/01/2012"	"09/30/2012"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.696	"10/01/2012"	"10/31/2012"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.756	"11/01/2012"	"11/30/2012"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.287	"12/01/2012"	"12/31/2012"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.576	"01/01/2013"	"01/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.488	"02/01/2013"	"02/28/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.019	"03/01/2013"	"03/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.037	"04/01/2013"	"04/30/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.245	"05/01/2013"	"05/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.723	"06/01/2013"	"06/30/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.829	"07/01/2013"	"07/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.489	"08/01/2013"	"08/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.662	"09/01/2013"	"09/30/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.368	"10/01/2013"	"10/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.765	"11/01/2013"	"11/30/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.227	"12/01/2013"	"12/31/2013"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.342	"01/01/2014"	"01/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.017	"02/01/2014"	"02/28/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.044	"03/01/2014"	"03/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.766	"04/01/2014"	"04/30/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.73	"05/01/2014"	"05/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.398	"06/01/2014"	"06/30/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.714	"07/01/2014"	"07/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.107	"08/01/2014"	"08/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.632	"09/01/2014"	"09/30/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.452	"10/01/2014"	"10/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.111	"11/01/2014"	"11/30/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.681	"12/01/2014"	"12/31/2014"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.185	"01/01/2015"	"01/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.355	"02/01/2015"	"02/28/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	4.32	"03/01/2015"	"03/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.698	"04/01/2015"	"04/30/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.436	"05/01/2015"	"05/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.723	"06/01/2015"	"06/30/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.764	"07/01/2015"	"07/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.406	"08/01/2015"	"08/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.367	"09/01/2015"	"09/30/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.625	"10/01/2015"	"10/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.776	"11/01/2015"	"11/30/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.785	"12/01/2015"	"12/31/2015"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.987	"01/01/2016"	"01/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.401	"02/01/2016"	"02/29/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.887	"03/01/2016"	"03/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.579	"04/01/2016"	"04/30/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.788	"05/01/2016"	"05/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.173	"06/01/2016"	"06/30/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.826	"07/01/2016"	"07/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.867	"08/01/2016"	"08/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.175	"09/01/2016"	"09/30/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.131	"10/01/2016"	"10/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.113	"11/01/2016"	"11/30/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.657	"12/01/2016"	"12/31/2016"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.922	"01/01/2017"	"01/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.994	"02/01/2017"	"02/28/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	2.621	"03/01/2017"	"03/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.225	"04/01/2017"	"04/30/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.361	"05/01/2017"	"05/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.881	"06/01/2017"	"06/30/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.573	"07/01/2017"	"07/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.567	"08/01/2017"	"08/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.092	"09/01/2017"	"09/30/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.577	"10/01/2017"	"10/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.465	"11/01/2017"	"11/30/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.41	"12/01/2017"	"12/31/2017"	1
"echo_VA0021199001"	"dmr_mon_mgd"	1.82	"01/01/2018"	"01/31/2018"	1
"echo_VA0021199001"	"dmr_mon_mgd"	4.549	"02/01/2018"	"02/28/2018"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.494	"03/01/2018"	"03/31/2018"	1
"echo_VA0021199001"	"dmr_mon_mgd"	3.119	"04/01/2018"	"04/30/2018"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"10/01/2015"	"10/31/2015"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"11/01/2015"	"11/30/2015"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"12/01/2015"	"12/31/2015"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"01/01/2016"	"01/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"02/01/2016"	"02/29/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"03/01/2016"	"03/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"04/01/2016"	"04/30/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"05/01/2016"	"05/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"06/01/2016"	"06/30/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"07/01/2016"	"07/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"08/01/2016"	"08/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"09/01/2016"	"09/30/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"10/01/2016"	"10/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"11/01/2016"	"11/30/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"12/01/2016"	"12/31/2016"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"01/01/2017"	"01/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"02/01/2017"	"02/28/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"03/01/2017"	"03/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"04/01/2017"	"04/30/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"05/01/2017"	"05/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"06/01/2017"	"06/30/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"07/01/2017"	"07/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"08/01/2017"	"08/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"09/01/2017"	"09/30/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"10/01/2017"	"10/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"11/01/2017"	"11/30/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"12/01/2017"	"12/31/2017"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"01/01/2018"	"01/31/2018"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"02/01/2018"	"02/28/2018"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"03/01/2018"	"03/31/2018"	1
"echo_VA0063649001"	"dmr_mon_mgd"	0	"04/01/2018"	"04/30/2018"	1
"echo_VA0063177001"	"dmr_mon_mgd"	43	"01/01/2011"	"01/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	40.9	"02/01/2011"	"02/28/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	58.2	"03/01/2011"	"03/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	44.9	"04/01/2011"	"04/30/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	46.7	"05/01/2011"	"05/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	41	"06/01/2011"	"06/30/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.9	"07/01/2011"	"07/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	43.6	"08/01/2011"	"08/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	58.9	"09/01/2011"	"09/30/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.6	"10/01/2011"	"10/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	54.1	"11/01/2011"	"11/30/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	58.1	"12/01/2011"	"12/31/2011"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.6	"01/01/2012"	"01/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	51.8	"02/01/2012"	"02/29/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	60.7	"03/01/2012"	"03/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	49.8	"04/01/2012"	"04/30/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.7	"05/01/2012"	"05/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	46.5	"06/01/2012"	"06/30/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48	"07/01/2012"	"07/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47	"08/01/2012"	"08/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.2	"09/01/2012"	"09/30/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	46	"10/01/2012"	"10/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	42.8	"11/01/2012"	"11/30/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	45.5	"12/01/2012"	"12/31/2012"	1
"echo_VA0063177001"	"dmr_mon_mgd"	51	"01/01/2013"	"01/31/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	52.8	"02/01/2013"	"02/28/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	60.1	"03/01/2013"	"03/31/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	61.8	"04/01/2013"	"04/30/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	58.1	"05/01/2013"	"05/31/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	65.8	"06/01/2013"	"06/30/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	66.51	"08/01/2013"	"08/31/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.391	"09/01/2013"	"09/30/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	49.33	"10/01/2013"	"10/31/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	45.207	"11/01/2013"	"11/30/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	67.009	"12/01/2013"	"12/31/2013"	1
"echo_VA0063177001"	"dmr_mon_mgd"	70.334	"01/01/2014"	"01/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	69.036	"02/01/2014"	"02/28/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	59.491	"03/01/2014"	"03/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	62.648	"04/01/2014"	"04/30/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	63.465	"05/01/2014"	"05/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	50.32	"06/01/2014"	"06/30/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	44.307	"07/01/2014"	"07/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	43.355	"08/01/2014"	"08/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	41.053	"09/01/2014"	"09/30/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	43.074	"10/01/2014"	"10/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	41.709	"11/01/2014"	"11/30/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	44.38	"12/01/2014"	"12/31/2014"	1
"echo_VA0063177001"	"dmr_mon_mgd"	49.43	"01/01/2015"	"01/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.861	"02/01/2015"	"02/28/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	50.988	"03/01/2015"	"03/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	46.88	"04/01/2015"	"04/30/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.4	"05/01/2015"	"05/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	50.26	"06/01/2015"	"06/30/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.52	"07/01/2015"	"07/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	42.74	"08/01/2015"	"08/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	44.54	"09/01/2015"	"09/30/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.73	"10/01/2015"	"10/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.06	"11/01/2015"	"11/30/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	52.31	"12/01/2015"	"12/31/2015"	1
"echo_VA0063177001"	"dmr_mon_mgd"	63.46	"01/01/2016"	"01/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	72.89	"02/01/2016"	"02/29/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	51.45	"03/01/2016"	"03/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.9	"04/01/2016"	"04/30/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	70.88	"05/01/2016"	"05/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	60.28	"06/01/2016"	"06/30/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	57.6	"07/01/2016"	"07/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.2	"08/01/2016"	"08/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	55.5	"09/01/2016"	"09/30/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	61.4	"10/01/2016"	"10/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	43.7	"11/01/2016"	"11/30/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	51.7	"12/01/2016"	"12/31/2016"	1
"echo_VA0063177001"	"dmr_mon_mgd"	63.59	"01/01/2017"	"01/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.41	"02/01/2017"	"02/28/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47.9	"03/01/2017"	"03/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	54.9	"04/01/2017"	"04/30/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	68.1	"05/01/2017"	"05/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	53.6	"06/01/2017"	"06/30/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.6	"07/01/2017"	"07/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	53.6	"08/01/2017"	"08/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	47	"09/01/2017"	"09/30/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	48.3	"10/01/2017"	"10/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	46.4	"11/01/2017"	"11/30/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	44.2	"12/01/2017"	"12/31/2017"	1
"echo_VA0063177001"	"dmr_mon_mgd"	54.8	"01/01/2018"	"01/31/2018"	1
"echo_VA0063177001"	"dmr_mon_mgd"	61.8	"02/01/2018"	"02/28/2018"	1
"echo_VA0063177001"	"dmr_mon_mgd"	54.7	"03/01/2018"	"03/31/2018"	1
"echo_VA0063177001"	"dmr_mon_mgd"	45.8	"04/01/2018"	"04/30/2018"	1
"echo_VAN040085500"	"dmr_mon_mgd"	63.59	"01/01/2017"	"01/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	47.41	"02/01/2017"	"02/28/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	47.9	"03/01/2017"	"03/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	64.9	"04/01/2017"	"04/30/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	68.1	"05/01/2017"	"05/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	53.6	"06/01/2017"	"06/30/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	48.6	"07/01/2017"	"07/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	53.6	"08/01/2017"	"08/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	47	"09/01/2017"	"09/30/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	48.3	"10/01/2017"	"10/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	46.4	"11/01/2017"	"11/30/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	44.2	"12/01/2017"	"12/31/2017"	1
"echo_VAN040085500"	"dmr_mon_mgd"	54.8	"01/01/2018"	"01/31/2018"	1
"echo_VAN040085500"	"dmr_mon_mgd"	61.7	"02/01/2018"	"02/28/2018"	1
"echo_VAN040085500"	"dmr_mon_mgd"	54.7	"03/01/2018"	"03/31/2018"	1
"echo_VAN040085500"	"dmr_mon_mgd"	45.8	"04/01/2018"	"04/30/2018"	1
"echo_VAN040085500"	"dmr_mon_mgd"	60.2	"05/01/2018"	"05/31/2018"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.0155	"10/01/2015"	"10/31/2015"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00495	"11/01/2015"	"11/30/2015"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.006	"12/01/2015"	"12/31/2015"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00026	"01/01/2016"	"01/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.000363	"02/01/2016"	"02/29/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.000625	"03/01/2016"	"03/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00092	"04/01/2016"	"04/30/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.0099	"05/01/2016"	"05/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00207	"06/01/2016"	"06/30/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00037	"07/01/2016"	"07/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.0016	"08/01/2016"	"08/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00073	"09/01/2016"	"09/30/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00067	"10/01/2016"	"10/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00068	"11/01/2016"	"11/30/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00093	"12/01/2016"	"12/31/2016"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.000347	"01/01/2017"	"01/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00038	"02/01/2017"	"02/28/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00059	"03/01/2017"	"03/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00079	"04/01/2017"	"04/30/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00132	"05/01/2017"	"05/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00024	"06/01/2017"	"06/30/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	1e-04	"07/01/2017"	"07/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00051	"08/01/2017"	"08/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00043	"09/01/2017"	"09/30/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00104	"10/01/2017"	"10/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.000536	"11/01/2017"	"11/30/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00033	"12/01/2017"	"12/31/2017"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.000818	"01/01/2018"	"01/31/2018"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00028	"02/01/2018"	"02/28/2018"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00052	"03/01/2018"	"03/31/2018"	1
"echo_VA0092681001"	"dmr_mon_mgd"	0.00036	"04/01/2018"	"04/30/2018"	1
"echo_VA0024040001"	"dmr_mon_mgd"	0.048	"10/01/2015"	"10/31/2015"	1
"echo_VA0024040001"	"dmr_mon_mgd"	0.039	"11/01/2015"	"11/30/2015"	1
