"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"field_dh_from_entity"	"field_dh_to_entity"
"conveyance"	"VA0065315 TO VA0065315001"	"water_transfer"	"vahydro_VA0065315_VA0065315001"	"active"	"vahydro_VA0065315001"	"echo_VA0065315001"
"conveyance"	"VA0065323 TO VA0065323001"	"water_transfer"	"vahydro_VA0065323_VA0065323001"	"active"	"vahydro_VA0065323001"	"echo_VA0065323001"
"conveyance"	"VA0065358 TO VA0065358001"	"water_transfer"	"vahydro_VA0065358_VA0065358001"	"active"	"vahydro_VA0065358001"	"echo_VA0065358001"
"conveyance"	"VA0065374 TO VA0065374001"	"water_transfer"	"vahydro_VA0065374_VA0065374001"	"active"	"vahydro_VA0065374001"	"echo_VA0065374001"
"conveyance"	"VA0065471 TO VA0065471001"	"water_transfer"	"vahydro_VA0065471_VA0065471001"	"active"	"vahydro_VA0065471001"	"echo_VA0065471001"
"conveyance"	"VA0065552 TO VA0065552001"	"water_transfer"	"vahydro_VA0065552_VA0065552001"	"active"	"vahydro_VA0065552001"	"echo_VA0065552001"
"conveyance"	"VA0065714 TO VA0065714001"	"water_transfer"	"vahydro_VA0065714_VA0065714001"	"active"	"vahydro_VA0065714001"	"echo_VA0065714001"
"conveyance"	"VA0065951 TO VA0065951001"	"water_transfer"	"vahydro_VA0065951_VA0065951001"	"inactive"	"vahydro_VA0065951001"	"echo_VA0065951001"
"conveyance"	"VA0066303 TO VA0066303001"	"water_transfer"	"vahydro_VA0066303_VA0066303001"	"active"	"vahydro_VA0066303001"	"echo_VA0066303001"
"conveyance"	"VA0066311 TO VA0066311001"	"water_transfer"	"vahydro_VA0066311_VA0066311001"	"active"	"vahydro_VA0066311001"	"echo_VA0066311001"
"conveyance"	"VA0066460 TO VA0066460001"	"water_transfer"	"vahydro_VA0066460_VA0066460001"	"active"	"vahydro_VA0066460001"	"echo_VA0066460001"
"conveyance"	"VA0066532 TO VA0066532001"	"water_transfer"	"vahydro_VA0066532_VA0066532001"	"active"	"vahydro_VA0066532001"	"echo_VA0066532001"
"conveyance"	"VA0066575 TO VA0066575001"	"water_transfer"	"vahydro_VA0066575_VA0066575001"	"active"	"vahydro_VA0066575001"	"echo_VA0066575001"
"conveyance"	"VA0066630 TO VA0066630001"	"water_transfer"	"vahydro_VA0066630_VA0066630001"	"active"	"vahydro_VA0066630001"	"echo_VA0066630001"
"conveyance"	"VA0066630 TO VA0066630101"	"water_transfer"	"vahydro_VA0066630_VA0066630101"	"active"	"vahydro_VA0066630101"	"echo_VA0066630101"
"conveyance"	"VA0066869 TO VA0066869001"	"water_transfer"	"vahydro_VA0066869_VA0066869001"	"active"	"vahydro_VA0066869001"	"echo_VA0066869001"
"conveyance"	"VA0066877 TO VA0066877001"	"water_transfer"	"vahydro_VA0066877_VA0066877001"	"active"	"vahydro_VA0066877001"	"echo_VA0066877001"
"conveyance"	"VA0074870 TO VA0074870001"	"water_transfer"	"vahydro_VA0074870_VA0074870001"	"active"	"vahydro_VA0074870001"	"echo_VA0074870001"
"conveyance"	"VA0074934 TO VA0074934001"	"water_transfer"	"vahydro_VA0074934_VA0074934001"	"active"	"vahydro_VA0074934001"	"echo_VA0074934001"
"conveyance"	"VA0074942 TO VA0074942001"	"water_transfer"	"vahydro_VA0074942_VA0074942001"	"active"	"vahydro_VA0074942001"	"echo_VA0074942001"
"conveyance"	"VA0075183 TO VA0075183001"	"water_transfer"	"vahydro_VA0075183_VA0075183001"	"active"	"vahydro_VA0075183001"	"echo_VA0075183001"
"conveyance"	"VA0075191 TO VA0075191001"	"water_transfer"	"vahydro_VA0075191_VA0075191001"	"active"	"vahydro_VA0075191001"	"echo_VA0075191001"
"conveyance"	"VA0075361 TO VA0075361001"	"water_transfer"	"vahydro_VA0075361_VA0075361001"	"active"	"vahydro_VA0075361001"	"echo_VA0075361001"
"conveyance"	"VA0075434 TO VA0075434001"	"water_transfer"	"vahydro_VA0075434_VA0075434001"	"active"	"vahydro_VA0075434001"	"echo_VA0075434001"
"conveyance"	"VA0075451 TO VA0075451001"	"water_transfer"	"vahydro_VA0075451_VA0075451001"	"active"	"vahydro_VA0075451001"	"echo_VA0075451001"
"conveyance"	"VA0075515 TO VA0075515001"	"water_transfer"	"vahydro_VA0075515_VA0075515001"	"active"	"vahydro_VA0075515001"	"echo_VA0075515001"
"conveyance"	"VA0075574 TO VA0075574001"	"water_transfer"	"vahydro_VA0075574_VA0075574001"	"active"	"vahydro_VA0075574001"	"echo_VA0075574001"
"conveyance"	"VA0075981 TO VA0075981001"	"water_transfer"	"vahydro_VA0075981_VA0075981001"	"active"	"vahydro_VA0075981001"	"echo_VA0075981001"
"conveyance"	"VA0076015 TO VA0076015001"	"water_transfer"	"vahydro_VA0076015_VA0076015001"	"active"	"vahydro_VA0076015001"	"echo_VA0076015001"
"conveyance"	"VA0076015 TO VA0076015003"	"water_transfer"	"vahydro_VA0076015_VA0076015003"	"inactive"	"vahydro_VA0076015003"	"echo_VA0076015003"
"conveyance"	"VA0076015 TO VA0076015004"	"water_transfer"	"vahydro_VA0076015_VA0076015004"	"inactive"	"vahydro_VA0076015004"	"echo_VA0076015004"
"conveyance"	"VA0076015 TO VA0076015005"	"water_transfer"	"vahydro_VA0076015_VA0076015005"	"inactive"	"vahydro_VA0076015005"	"echo_VA0076015005"
"conveyance"	"VA0076244 TO VA0076244001"	"water_transfer"	"vahydro_VA0076244_VA0076244001"	"active"	"vahydro_VA0076244001"	"echo_VA0076244001"
"conveyance"	"VA0076350 TO VA0076350001"	"water_transfer"	"vahydro_VA0076350_VA0076350001"	"active"	"vahydro_VA0076350001"	"echo_VA0076350001"
"conveyance"	"VA0076392 TO VA0076392001"	"water_transfer"	"vahydro_VA0076392_VA0076392001"	"active"	"vahydro_VA0076392001"	"echo_VA0076392001"
"conveyance"	"VA0076392 TO VA0076392S01"	"water_transfer"	"vahydro_VA0076392_VA0076392S01"	"inactive"	"vahydro_VA0076392S01"	"echo_VA0076392S01"
"conveyance"	"VA0076392 TO VA0076392SP1"	"water_transfer"	"vahydro_VA0076392_VA0076392SP1"	"inactive"	"vahydro_VA0076392SP1"	"echo_VA0076392SP1"
"conveyance"	"VA0076473 TO VA0076473001"	"water_transfer"	"vahydro_VA0076473_VA0076473001"	"active"	"vahydro_VA0076473001"	"echo_VA0076473001"
"conveyance"	"VA0076473 TO VA0076473002"	"water_transfer"	"vahydro_VA0076473_VA0076473002"	"inactive"	"vahydro_VA0076473002"	"echo_VA0076473002"
"conveyance"	"VA0076520 TO VA0076520001"	"water_transfer"	"vahydro_VA0076520_VA0076520001"	"active"	"vahydro_VA0076520001"	"echo_VA0076520001"
"conveyance"	"VA0076678 TO VA0076678001"	"water_transfer"	"vahydro_VA0076678_VA0076678001"	"active"	"vahydro_VA0076678001"	"echo_VA0076678001"
"conveyance"	"VA0076805 TO VA0076805001"	"water_transfer"	"vahydro_VA0076805_VA0076805001"	"active"	"vahydro_VA0076805001"	"echo_VA0076805001"
"conveyance"	"VA0076805 TO VA0076805S01"	"water_transfer"	"vahydro_VA0076805_VA0076805S01"	"inactive"	"vahydro_VA0076805S01"	"echo_VA0076805S01"
"conveyance"	"VA0076805 TO VA0076805SP1"	"water_transfer"	"vahydro_VA0076805_VA0076805SP1"	"inactive"	"vahydro_VA0076805SP1"	"echo_VA0076805SP1"
"conveyance"	"VA0076830 TO VA0076830001"	"water_transfer"	"vahydro_VA0076830_VA0076830001"	"active"	"vahydro_VA0076830001"	"echo_VA0076830001"
"conveyance"	"VA0076881 TO VA0076881001"	"water_transfer"	"vahydro_VA0076881_VA0076881001"	"active"	"vahydro_VA0076881001"	"echo_VA0076881001"
"conveyance"	"VA0077259 TO VA0077259001"	"water_transfer"	"vahydro_VA0077259_VA0077259001"	"active"	"vahydro_VA0077259001"	"echo_VA0077259001"
"conveyance"	"VA0077399 TO VA0077399002"	"water_transfer"	"vahydro_VA0077399_VA0077399002"	"active"	"vahydro_VA0077399002"	"echo_VA0077399002"
"conveyance"	"VA0077402 TO VA0077402001"	"water_transfer"	"vahydro_VA0077402_VA0077402001"	"active"	"vahydro_VA0077402001"	"echo_VA0077402001"
"conveyance"	"VA0079502 TO VA0079502102"	"water_transfer"	"vahydro_VA0079502_VA0079502102"	"active"	"vahydro_VA0079502102"	"echo_VA0079502102"
"conveyance"	"VA0079863 TO VA0079863001"	"water_transfer"	"vahydro_VA0079863_VA0079863001"	"active"	"vahydro_VA0079863001"	"echo_VA0079863001"
"conveyance"	"VA0079928 TO VA0079928001"	"water_transfer"	"vahydro_VA0079928_VA0079928001"	"inactive"	"vahydro_VA0079928001"	"echo_VA0079928001"
"conveyance"	"VA0079928 TO VA0079928002"	"water_transfer"	"vahydro_VA0079928_VA0079928002"	"active"	"vahydro_VA0079928002"	"echo_VA0079928002"
"conveyance"	"VA0079928 TO VA0079928003"	"water_transfer"	"vahydro_VA0079928_VA0079928003"	"active"	"vahydro_VA0079928003"	"echo_VA0079928003"
"conveyance"	"VA0079928 TO VA0079928006"	"water_transfer"	"vahydro_VA0079928_VA0079928006"	"inactive"	"vahydro_VA0079928006"	"echo_VA0079928006"
"conveyance"	"VA0079928 TO VA0079928007"	"water_transfer"	"vahydro_VA0079928_VA0079928007"	"active"	"vahydro_VA0079928007"	"echo_VA0079928007"
"conveyance"	"VA0079928 TO VA0079928008"	"water_transfer"	"vahydro_VA0079928_VA0079928008"	"inactive"	"vahydro_VA0079928008"	"echo_VA0079928008"
"conveyance"	"VA0079928 TO VA0079928009"	"water_transfer"	"vahydro_VA0079928_VA0079928009"	"inactive"	"vahydro_VA0079928009"	"echo_VA0079928009"
"conveyance"	"VA0079928 TO VA0079928010"	"water_transfer"	"vahydro_VA0079928_VA0079928010"	"inactive"	"vahydro_VA0079928010"	"echo_VA0079928010"
"conveyance"	"VA0079928 TO VA0079928026"	"water_transfer"	"vahydro_VA0079928_VA0079928026"	"inactive"	"vahydro_VA0079928026"	"echo_VA0079928026"
"conveyance"	"VA0079928 TO VA0079928027"	"water_transfer"	"vahydro_VA0079928_VA0079928027"	"inactive"	"vahydro_VA0079928027"	"echo_VA0079928027"
"conveyance"	"VA0079928 TO VA0079928029"	"water_transfer"	"vahydro_VA0079928_VA0079928029"	"inactive"	"vahydro_VA0079928029"	"echo_VA0079928029"
"conveyance"	"VA0079928 TO VA0079928033"	"water_transfer"	"vahydro_VA0079928_VA0079928033"	"inactive"	"vahydro_VA0079928033"	"echo_VA0079928033"
"conveyance"	"VA0079928 TO VA0079928038"	"water_transfer"	"vahydro_VA0079928_VA0079928038"	"inactive"	"vahydro_VA0079928038"	"echo_VA0079928038"
"conveyance"	"VA0079928 TO VA0079928039"	"water_transfer"	"vahydro_VA0079928_VA0079928039"	"inactive"	"vahydro_VA0079928039"	"echo_VA0079928039"
"conveyance"	"VA0079928 TO VA0079928040"	"water_transfer"	"vahydro_VA0079928_VA0079928040"	"inactive"	"vahydro_VA0079928040"	"echo_VA0079928040"
"conveyance"	"VA0079928 TO VA0079928041"	"water_transfer"	"vahydro_VA0079928_VA0079928041"	"inactive"	"vahydro_VA0079928041"	"echo_VA0079928041"
"conveyance"	"VA0079928 TO VA0079928042"	"water_transfer"	"vahydro_VA0079928_VA0079928042"	"inactive"	"vahydro_VA0079928042"	"echo_VA0079928042"
"conveyance"	"VA0079928 TO VA0079928043"	"water_transfer"	"vahydro_VA0079928_VA0079928043"	"inactive"	"vahydro_VA0079928043"	"echo_VA0079928043"
"conveyance"	"VA0079928 TO VA0079928044"	"water_transfer"	"vahydro_VA0079928_VA0079928044"	"inactive"	"vahydro_VA0079928044"	"echo_VA0079928044"
"conveyance"	"VA0079928 TO VA0079928045"	"water_transfer"	"vahydro_VA0079928_VA0079928045"	"active"	"vahydro_VA0079928045"	"echo_VA0079928045"
"conveyance"	"VA0079928 TO VA0079928046"	"water_transfer"	"vahydro_VA0079928_VA0079928046"	"inactive"	"vahydro_VA0079928046"	"echo_VA0079928046"
"conveyance"	"VA0079928 TO VA0079928047"	"water_transfer"	"vahydro_VA0079928_VA0079928047"	"inactive"	"vahydro_VA0079928047"	"echo_VA0079928047"
"conveyance"	"VA0079928 TO VA0079928048"	"water_transfer"	"vahydro_VA0079928_VA0079928048"	"inactive"	"vahydro_VA0079928048"	"echo_VA0079928048"
"conveyance"	"VA0079928 TO VA0079928049"	"water_transfer"	"vahydro_VA0079928_VA0079928049"	"inactive"	"vahydro_VA0079928049"	"echo_VA0079928049"
"conveyance"	"VA0079928 TO VA0079928050"	"water_transfer"	"vahydro_VA0079928_VA0079928050"	"inactive"	"vahydro_VA0079928050"	"echo_VA0079928050"
"conveyance"	"VA0079928 TO VA0079928051"	"water_transfer"	"vahydro_VA0079928_VA0079928051"	"inactive"	"vahydro_VA0079928051"	"echo_VA0079928051"
"conveyance"	"VA0079928 TO VA0079928052"	"water_transfer"	"vahydro_VA0079928_VA0079928052"	"inactive"	"vahydro_VA0079928052"	"echo_VA0079928052"
"conveyance"	"VA0079928 TO VA0079928091"	"water_transfer"	"vahydro_VA0079928_VA0079928091"	"inactive"	"vahydro_VA0079928091"	"echo_VA0079928091"
"conveyance"	"VA0079928 TO VA0079928902"	"water_transfer"	"vahydro_VA0079928_VA0079928902"	"inactive"	"vahydro_VA0079928902"	"echo_VA0079928902"
"conveyance"	"VA0079928 TO VA0079928906"	"water_transfer"	"vahydro_VA0079928_VA0079928906"	"inactive"	"vahydro_VA0079928906"	"echo_VA0079928906"
"conveyance"	"VA0079928 TO VA0079928907"	"water_transfer"	"vahydro_VA0079928_VA0079928907"	"inactive"	"vahydro_VA0079928907"	"echo_VA0079928907"
"conveyance"	"VA0079928 TO VA0079928909"	"water_transfer"	"vahydro_VA0079928_VA0079928909"	"inactive"	"vahydro_VA0079928909"	"echo_VA0079928909"
"conveyance"	"VA0079928 TO VA0079928910"	"water_transfer"	"vahydro_VA0079928_VA0079928910"	"inactive"	"vahydro_VA0079928910"	"echo_VA0079928910"
"conveyance"	"VA0079928 TO VA0079928929"	"water_transfer"	"vahydro_VA0079928_VA0079928929"	"inactive"	"vahydro_VA0079928929"	"echo_VA0079928929"
"conveyance"	"VA0079928 TO VA0079928933"	"water_transfer"	"vahydro_VA0079928_VA0079928933"	"inactive"	"vahydro_VA0079928933"	"echo_VA0079928933"
"conveyance"	"VA0079928 TO VA0079928940"	"water_transfer"	"vahydro_VA0079928_VA0079928940"	"inactive"	"vahydro_VA0079928940"	"echo_VA0079928940"
"conveyance"	"VA0079928 TO VA0079928945"	"water_transfer"	"vahydro_VA0079928_VA0079928945"	"inactive"	"vahydro_VA0079928945"	"echo_VA0079928945"
"conveyance"	"VA0079928 TO VA0079928947"	"water_transfer"	"vahydro_VA0079928_VA0079928947"	"inactive"	"vahydro_VA0079928947"	"echo_VA0079928947"
"conveyance"	"VA0079928 TO VA0079928950"	"water_transfer"	"vahydro_VA0079928_VA0079928950"	"inactive"	"vahydro_VA0079928950"	"echo_VA0079928950"
"conveyance"	"VA0080071 TO VA0080071001"	"water_transfer"	"vahydro_VA0080071_VA0080071001"	"active"	"vahydro_VA0080071001"	"echo_VA0080071001"
"conveyance"	"VA0080071 TO VA0080071002"	"water_transfer"	"vahydro_VA0080071_VA0080071002"	"inactive"	"vahydro_VA0080071002"	"echo_VA0080071002"
"conveyance"	"VA0080080 TO VA0080080001"	"water_transfer"	"vahydro_VA0080080_VA0080080001"	"active"	"vahydro_VA0080080001"	"echo_VA0080080001"
"conveyance"	"VA0080179 TO VA0080179001"	"water_transfer"	"vahydro_VA0080179_VA0080179001"	"active"	"vahydro_VA0080179001"	"echo_VA0080179001"
"conveyance"	"VA0080179 TO VA0080179002"	"water_transfer"	"vahydro_VA0080179_VA0080179002"	"active"	"vahydro_VA0080179002"	"echo_VA0080179002"
"conveyance"	"VA0080179 TO VA0080179003"	"water_transfer"	"vahydro_VA0080179_VA0080179003"	"active"	"vahydro_VA0080179003"	"echo_VA0080179003"
"conveyance"	"VA0080233 TO VA0080233001"	"water_transfer"	"vahydro_VA0080233_VA0080233001"	"active"	"vahydro_VA0080233001"	"echo_VA0080233001"
"conveyance"	"VA0080241 TO VA0080241002"	"water_transfer"	"vahydro_VA0080241_VA0080241002"	"active"	"vahydro_VA0080241002"	"echo_VA0080241002"
"conveyance"	"VA0080241 TO VA0080241003"	"water_transfer"	"vahydro_VA0080241_VA0080241003"	"active"	"vahydro_VA0080241003"	"echo_VA0080241003"
"conveyance"	"VA0080241 TO VA0080241004"	"water_transfer"	"vahydro_VA0080241_VA0080241004"	"active"	"vahydro_VA0080241004"	"echo_VA0080241004"
"conveyance"	"VA0080390 TO VA0080390001"	"water_transfer"	"vahydro_VA0080390_VA0080390001"	"active"	"vahydro_VA0080390001"	"echo_VA0080390001"
"conveyance"	"VA0080527 TO VA0080527001"	"water_transfer"	"vahydro_VA0080527_VA0080527001"	"active"	"vahydro_VA0080527001"	"echo_VA0080527001"
"conveyance"	"VA0080535 TO VA0080535001"	"water_transfer"	"vahydro_VA0080535_VA0080535001"	"active"	"vahydro_VA0080535001"	"echo_VA0080535001"
"conveyance"	"VA0080781 TO VA0080781001"	"water_transfer"	"vahydro_VA0080781_VA0080781001"	"inactive"	"vahydro_VA0080781001"	"echo_VA0080781001"
"conveyance"	"VA0080837 TO VA0080837001"	"water_transfer"	"vahydro_VA0080837_VA0080837001"	"active"	"vahydro_VA0080837001"	"echo_VA0080837001"
"conveyance"	"VA0080993 TO VA0080993001"	"water_transfer"	"vahydro_VA0080993_VA0080993001"	"active"	"vahydro_VA0080993001"	"echo_VA0080993001"
"conveyance"	"VA0080993 TO VA0080993101"	"water_transfer"	"vahydro_VA0080993_VA0080993101"	"inactive"	"vahydro_VA0080993101"	"echo_VA0080993101"
"conveyance"	"VA0081001 TO VA0081001001"	"water_transfer"	"vahydro_VA0081001_VA0081001001"	"active"	"vahydro_VA0081001001"	"echo_VA0081001001"
"conveyance"	"VA0081213 TO VA0081213001"	"water_transfer"	"vahydro_VA0081213_VA0081213001"	"active"	"vahydro_VA0081213001"	"echo_VA0081213001"
"conveyance"	"VA0081213 TO VA0081213901"	"water_transfer"	"vahydro_VA0081213_VA0081213901"	"inactive"	"vahydro_VA0081213901"	"echo_VA0081213901"
"conveyance"	"VA0081230 TO VA0081230001"	"water_transfer"	"vahydro_VA0081230_VA0081230001"	"active"	"vahydro_VA0081230001"	"echo_VA0081230001"
"conveyance"	"VA0081230 TO VA0081230002"	"water_transfer"	"vahydro_VA0081230_VA0081230002"	"inactive"	"vahydro_VA0081230002"	"echo_VA0081230002"
"conveyance"	"VA0081248 TO VA0081248001"	"water_transfer"	"vahydro_VA0081248_VA0081248001"	"active"	"vahydro_VA0081248001"	"echo_VA0081248001"
"conveyance"	"VA0081248 TO VA0081248002"	"water_transfer"	"vahydro_VA0081248_VA0081248002"	"inactive"	"vahydro_VA0081248002"	"echo_VA0081248002"
"conveyance"	"VA0081248 TO VA0081248003"	"water_transfer"	"vahydro_VA0081248_VA0081248003"	"inactive"	"vahydro_VA0081248003"	"echo_VA0081248003"
"conveyance"	"VA0081248 TO VA0081248004"	"water_transfer"	"vahydro_VA0081248_VA0081248004"	"inactive"	"vahydro_VA0081248004"	"echo_VA0081248004"
"conveyance"	"VA0081248 TO VA0081248005"	"water_transfer"	"vahydro_VA0081248_VA0081248005"	"inactive"	"vahydro_VA0081248005"	"echo_VA0081248005"
"conveyance"	"VA0081248 TO VA0081248006"	"water_transfer"	"vahydro_VA0081248_VA0081248006"	"inactive"	"vahydro_VA0081248006"	"echo_VA0081248006"
"conveyance"	"VA0081248 TO VA0081248007"	"water_transfer"	"vahydro_VA0081248_VA0081248007"	"inactive"	"vahydro_VA0081248007"	"echo_VA0081248007"
"conveyance"	"VA0081248 TO VA0081248008"	"water_transfer"	"vahydro_VA0081248_VA0081248008"	"inactive"	"vahydro_VA0081248008"	"echo_VA0081248008"
"conveyance"	"VA0081248 TO VA0081248009"	"water_transfer"	"vahydro_VA0081248_VA0081248009"	"inactive"	"vahydro_VA0081248009"	"echo_VA0081248009"
"conveyance"	"VA0081248 TO VA0081248011"	"water_transfer"	"vahydro_VA0081248_VA0081248011"	"inactive"	"vahydro_VA0081248011"	"echo_VA0081248011"
"conveyance"	"VA0081248 TO VA0081248012"	"water_transfer"	"vahydro_VA0081248_VA0081248012"	"inactive"	"vahydro_VA0081248012"	"echo_VA0081248012"
"conveyance"	"VA0081248 TO VA0081248014"	"water_transfer"	"vahydro_VA0081248_VA0081248014"	"inactive"	"vahydro_VA0081248014"	"echo_VA0081248014"
"conveyance"	"VA0081248 TO VA0081248016"	"water_transfer"	"vahydro_VA0081248_VA0081248016"	"inactive"	"vahydro_VA0081248016"	"echo_VA0081248016"
"conveyance"	"VA0081248 TO VA0081248017"	"water_transfer"	"vahydro_VA0081248_VA0081248017"	"inactive"	"vahydro_VA0081248017"	"echo_VA0081248017"
"conveyance"	"VA0081248 TO VA0081248S01"	"water_transfer"	"vahydro_VA0081248_VA0081248S01"	"inactive"	"vahydro_VA0081248S01"	"echo_VA0081248S01"
"conveyance"	"VA0081248 TO VA0081248SP1"	"water_transfer"	"vahydro_VA0081248_VA0081248SP1"	"inactive"	"vahydro_VA0081248SP1"	"echo_VA0081248SP1"
"conveyance"	"VA0081256 TO VA0081256001"	"water_transfer"	"vahydro_VA0081256_VA0081256001"	"active"	"vahydro_VA0081256001"	"echo_VA0081256001"
"conveyance"	"VA0081256 TO VA0081256002"	"water_transfer"	"vahydro_VA0081256_VA0081256002"	"inactive"	"vahydro_VA0081256002"	"echo_VA0081256002"
"conveyance"	"VA0081256 TO VA0081256003"	"water_transfer"	"vahydro_VA0081256_VA0081256003"	"inactive"	"vahydro_VA0081256003"	"echo_VA0081256003"
"conveyance"	"VA0081256 TO VA0081256004"	"water_transfer"	"vahydro_VA0081256_VA0081256004"	"inactive"	"vahydro_VA0081256004"	"echo_VA0081256004"
"conveyance"	"VA0081256 TO VA0081256005"	"water_transfer"	"vahydro_VA0081256_VA0081256005"	"inactive"	"vahydro_VA0081256005"	"echo_VA0081256005"
"conveyance"	"VA0081256 TO VA0081256006"	"water_transfer"	"vahydro_VA0081256_VA0081256006"	"inactive"	"vahydro_VA0081256006"	"echo_VA0081256006"
"conveyance"	"VA0081256 TO VA0081256007"	"water_transfer"	"vahydro_VA0081256_VA0081256007"	"inactive"	"vahydro_VA0081256007"	"echo_VA0081256007"
"conveyance"	"VA0081256 TO VA0081256008"	"water_transfer"	"vahydro_VA0081256_VA0081256008"	"inactive"	"vahydro_VA0081256008"	"echo_VA0081256008"
"conveyance"	"VA0081256 TO VA0081256009"	"water_transfer"	"vahydro_VA0081256_VA0081256009"	"inactive"	"vahydro_VA0081256009"	"echo_VA0081256009"
"conveyance"	"VA0081256 TO VA0081256010"	"water_transfer"	"vahydro_VA0081256_VA0081256010"	"inactive"	"vahydro_VA0081256010"	"echo_VA0081256010"
"conveyance"	"VA0081256 TO VA0081256011"	"water_transfer"	"vahydro_VA0081256_VA0081256011"	"inactive"	"vahydro_VA0081256011"	"echo_VA0081256011"
"conveyance"	"VA0081256 TO VA0081256012"	"water_transfer"	"vahydro_VA0081256_VA0081256012"	"inactive"	"vahydro_VA0081256012"	"echo_VA0081256012"
"conveyance"	"VA0081256 TO VA0081256013"	"water_transfer"	"vahydro_VA0081256_VA0081256013"	"inactive"	"vahydro_VA0081256013"	"echo_VA0081256013"
"conveyance"	"VA0081256 TO VA0081256014"	"water_transfer"	"vahydro_VA0081256_VA0081256014"	"inactive"	"vahydro_VA0081256014"	"echo_VA0081256014"
"conveyance"	"VA0081264 TO VA0081264001"	"water_transfer"	"vahydro_VA0081264_VA0081264001"	"active"	"vahydro_VA0081264001"	"echo_VA0081264001"
"conveyance"	"VA0081264 TO VA0081264002"	"water_transfer"	"vahydro_VA0081264_VA0081264002"	"inactive"	"vahydro_VA0081264002"	"echo_VA0081264002"
"conveyance"	"VA0081264 TO VA0081264003"	"water_transfer"	"vahydro_VA0081264_VA0081264003"	"inactive"	"vahydro_VA0081264003"	"echo_VA0081264003"
"conveyance"	"VA0081264 TO VA0081264004"	"water_transfer"	"vahydro_VA0081264_VA0081264004"	"inactive"	"vahydro_VA0081264004"	"echo_VA0081264004"
"conveyance"	"VA0081272 TO VA0081272001"	"water_transfer"	"vahydro_VA0081272_VA0081272001"	"active"	"vahydro_VA0081272001"	"echo_VA0081272001"
