"DEQ.ID.of.Source","Corrected_Latitude","Corrected_Longitude"
65476,36.757525,-77.847099
65477,37.118055,-79.621465
65478,37.166009,-79.074962
65479,36.757525,-77.847099
65481,36.734819,-79.485042
65482,37.453775,-77.151254
65483,37.750685,-78.65605
65485,38.7578,-77.4982
65486,36.901944444,-82.751944444
65487,38.388943,-78.985203
65488,37.6379581,-75.7702564
65489,39.247777777,-78.337777777
65490,38.388828,-78.985472
65492,36.6178,-78.26525
65493,36.874687,-76.466247
65494,36.616647,-77.634299
65495,37.57989,-79.789007
65496,37.772957,-77.307285
65497,37.005555555,-78.759166666
65498,37.718333333,-77.275555555
65500,38.719866,-77.901387
65501,37.454771,-75.900856
65502,38.717723,-77.862935
65503,38.071666666,-78.538055555
65504,38.291432,-78.121803
65505,37.385278,-75.923611
65506,37.455,-75.900833
65507,37.831527,-75.570203
65508,37.469167,-75.928889
65509,36.64998,-80.39821
65510,38.529795,-77.770129
65511,39.021334594,-78.322534516
65512,38.661456,-77.288681
65513,39.272719,-77.636658
65514,38.017495,-77.515604
65515,37.439602,-77.164301
65516,38.264,-77.33
65517,37.439602,-77.164301
65518,37.772957,-77.307285
65519,37.750676,-78.65605
65520,37.7343656,-78.6469731
65521,37.750727,-78.656007
65522,38.363571833,-78.680272663
65523,36.765642,-80.822345
65524,37.6379581,-75.7702564
65525,38.060527,-77.789726
65526,37.6379581,-75.7702564
65527,37.313745,-75.93105
65528,37.772957,-77.307285
65529,37.426974,-79.885492
65530,37.6379581,-75.7702564
65531,37.575,-75.838333
65532,38.763888888,-77.623611111
65533,37.601111,-75.826667
65534,38.291187,-78.121824
65535,37.385556,-75.923889
65536,37.831527,-75.570203
65537,36.62582,-80.41673
65538,36.64388,-80.39754
65539,37.058055555,-80.441666666
65540,38.213569,-77.034193
65541,38.178816,-78.858594
65542,38.213569,-77.034193
65543,38.664594,-77.912516
65544,37.3694,-79.9581
65545,38.213569,-77.034193
65546,39.015833861,-78.33362503
65547,39.019282916,-78.329887113
65548,37.750727,-78.656007
65549,37.750727,-78.656007
65550,37.750727,-78.656007
65551,37.5,-79
65552,37.750727,-78.656007
65553,39.158889,-77.563056
65554,38.198694,-78.391444
65555,39.18415,-77.54167
65556,37.575,-75.838333
65557,37.750727,-78.656007
65558,38.9865,-78.356
65559,37.070555555,-80.441944444
65560,37.0575,-80.442222222
65561,38.060527,-77.789726
65562,38.071727,-77.327624
65563,37.313745,-75.93105
65566,37.0929,-82.3738
65567,39.263697,-77.646443
65568,38.664594,-77.912516
65569,38.970555555,-77.735277777
65570,38.664594,-77.912516
65571,38.664594,-77.912516
65572,36.729722,-76.603333
65573,38.273,-77.204
65574,38.862365,-77.840179
65575,39.157282497,-77.725202949
65576,38,-77
65577,39.157290725,-77.724686712
65578,36.6267,-83.552469
65580,37.571858,-77.527481
65581,37.271657,-76.13372
65582,37.278272,-76.72336
65583,37.278272,-76.72336
65584,38.588739,-77.774701
65585,36.762834,-79.65384
65586,38,-77
65587,38,-77
65589,38.0125,-77.500555555
65590,38.449,-78.985
65591,37.716672,-78.968142
65592,36.974378,-77.404377
65593,37.718333333,-77.275555555
65594,37.385278,-75.923611
65595,37.716672,-78.968142
65596,37.716672,-78.968142
65598,36.7457,-80.773581
65599,36.762834,-79.65384
65600,37.904656,-76.946347
65601,37.6,-77.1
65602,36.57,-77.43
65603,37.09251389,-80.44787778
65604,37.154166667,-80.530555555
65605,38.060527,-77.789726
65606,37.377642,-77.079366
65607,37.054455,-77.563684
65608,38.861027,-77.838368
65609,37.27313,-77.611296
65610,36.552599,-77.865383
65611,37.009158,-77.995245
65613,36.721969,-78.141268
65614,36.721969,-78.141268
65615,36.721969,-78.141268
65616,38.717723,-77.862935
65617,36.575888,-77.992739
65618,39.18059,-77.54204
65619,36.58568,-78.089119
65620,36.573156,-78.026021
65623,38.312777777,-77.739166666
65624,38.748904,-78.628601
65625,37.08537,-77.358167
65626,36.669193,-78.375733
65627,37.054455,-77.563684
65628,38.016773,-78.366607
65629,39.168451725,-77.733775377
65630,36.757525,-77.847099
65633,36.757525,-77.847099
65634,37.453775,-77.151254
65635,36.576912,-78.154928
65637,36.924011,-80.308023
65638,37.825043,-77.233127
65639,38.0525,-76.552777777
65640,37.722392,-78.977691
65641,37.009158,-77.995245
65642,36.575888,-77.992739
65643,37.08537,-77.358167
65644,36.914893,-79.373484
65645,37.27313,-77.611296
65646,37.750727,-78.656007
65647,37.054455,-77.563684
65648,37.054455,-77.563684
65649,36.669193,-78.375733
65650,36.561103,-78.082561
65651,36.576912,-78.154928
65652,36.721969,-78.141268
65653,36.721969,-78.141268
65654,36.721969,-78.141268
65655,37.751263,-78.656445
65656,36.58568,-78.089119
65657,36.58568,-78.089119
65658,36.573156,-78.026021
65659,36.57661,-78.156006
65660,37.049218,-79.706043
65661,38.115,-76.965
65662,37.750727,-78.656007
65663,38.111,-76.998
65664,36.545642,-78.071314
65665,37.783573,-76.949236
65666,37.750685,-78.65605
67457,36.604722222,-76.198888888
67458,36.606869444,-76.202005555
67460,36.654466666,-77.00325
67474,36.753888888,-77.247222222
67475,36.788972222,-76.295222222
67476,36.788861111,-76.295277777
67477,36.788333333,-76.293888888
67478,36.831944444,-76.250555555
67479,36.834722222,-76.249444444
67490,36.904166666,-76.435277777
67491,36.903831,-76.899593
67492,36.905,-76.434722222
67493,36.933611111,-76.318611111
67494,36.933611111,-76.316944444
67496,37.033333333,-77.094722222
67497,37.034722222,-77.095
67498,37.052777777,-77.118333333
67499,37.046388888,-76.934444444
67500,37.052777777,-77.118611111
67501,37.085,-77.360833333
67502,37.085555555,-77.360138888
67505,37.157222222,-77.323333333
67507,37.083888888,-77.352777777
67508,37.220555555,-76.0025
67509,37.262027777,-77.35125
67516,37.287555555,-75.922527777
67519,37.601077777,-75.815311111
67529,37.760222222,-75.667666666
68377,37.730858,-76.517016
68378,37.730858,-76.517016
68385,38.705569,-77.53102
68386,38.581805,-77.268023
68387,38.036111,-78.538889
68388,38.058428,-78.718103
68389,38.33239,-77.545906
68390,38.051724,-78.721247
68392,37.496315,-77.920086
68393,38.23701,-77.47943
68395,36.645778,-80.728354
68396,38.880744,-77.642097
68397,37.61805,-77.10166
68398,37.61805,-77.10166
68399,37.11844,-76.48167
68400,38.975131,-77.394171
68402,37.990704,-75.422204
68403,37.635823,-77.687394
68404,36.580306,-78.145606
68405,36.696702,-81.961025
68406,36.889588,-76.444844
68407,39.052506,-77.347596
68408,39.052506,-77.347596
68409,37.386269,-77.666167
68410,38.266231,-78.869375
68411,37.469722,-75.928889
68412,36.876388888,-77.453333333
68413,36.876388888,-77.453333333
68414,36.6557,-81.9026
68415,36.96036,-76.627293
68416,37.325,-79.926
68417,37.334477,-79.953633
68418,36.970556,-82.780167
68419,37.067777777,-78.953333333
68420,37.563294,-75.844427
68421,37.431747,-77.655172
68423,36.560692,-78.087294
68424,37.356642,-79.882728
68425,37.870947,-78.307756
68426,37.367214,-79.828611
68427,37.986114,-77.504506
68428,37.751033,-76.684417
68430,38.4394,-78.032775
68431,38.296631,-77.243869
68432,38.844503,-77.641358
68433,38.840258,-77.64728
68434,38.841528,-77.640456
68435,36.593377,-79.302574
68436,36.593377,-79.302574
68438,38.273316,-77.194615
68439,38.071727,-77.327624
68441,38.449735,-78.003063
68442,38.877657,-77.660296
68443,36.559731,-78.086869
68444,37.8981367,-76.855617
68445,38.270016,-77.207551
68446,37.354716,-79.842433
68449,36.712306,-80.859437
68466,37.765578,-77.365214
68467,38.718065,-77.836591
68468,38.716761,-77.837742
68469,38.723393,-77.824857
68470,37.150456,-79.799067
68471,38.908958,-77.130745
68472,37.454722,-75.900556
68473,37.454722,-75.900556
68480,38.725742,-77.663881
68482,37.560653,-77.884886
68484,37.385556,-75.924722
68485,37.750727,-78.656007
68493,37.056358,-78.632163
68494,37.056358,-78.632163
68499,36.72959,-76.61536
68500,36.932215,-80.891789
68513,38.077828,-76.781175
68514,38.0954171,-76.8290284
68520,39.133452,-77.763974
68521,39.132636,-77.76341
68522,37.19862,-75.979445
68523,39.133452,-77.763974
68524,39.132636,-77.76341
68525,37.19862,-75.979445
68530,37.571611,-75.847968
68540,37.972791,-76.470674
68541,37.973742,-76.751544
68542,37.974733,-76.744586
68543,37.976039,-76.745822
68544,37.970678,-76.763075
68545,37.972791,-76.470674
74472,36.663489,-82.124439
74473,37.483745,-77.561766
74474,36.572056775,-78.045990091
74475,39.12,-77.788333
74476,37.105808,-81.626692
74477,37,-79
74478,36.741875,-79.938981
74480,36.8506,-75.9779
74482,38.82813,-77.39978
74484,38.984127,-78.221822
74485,37.71264,-78.933318
74486,37.16902,-77.38365
74488,37.71264,-78.933318
74489,37.606884,-77.677032
74490,38.6036475,-77.3365718
74491,37.553849,-76.480025
74492,36.68929,-76.182
74493,37.512144,-77.719031
74494,37.174521,-77.658619
74495,37.612806,-77.741
74497,38.47226,-77.37762
74498,37.477937,-76.996005
74499,37.103766,-78.93597
74500,39.1029,-78.0442
74501,36.891968,-79.420475
74503,37.104378,-80.762892
74504,37.387861,-76.75372
74505,38.4031285,-78.7130585
74507,38.405708,-78.7117151
74508,38.997006,-77.612994
74509,37.521176,-77.649765
74510,37.530280484,-77.651238441
74511,37.525551493,-77.655792687
74512,37.023642,-79.618911
74514,38.748695,-77.15334
74523,39.103862,-78.20782
74524,37.104378,-80.762892
74525,37.25418,-79.87
74526,38.74644,-77.15327
90364,36.97395,-76.974851
90365,36.97395,-76.974851
90445,36.637222222,-76.222777777
90447,36.637222222,-76.222777777
90448,36.637222222,-76.222777777
90449,37.901111111,-77.064166666
90450,37.090769,-76.369846
90451,38.695967,-77.346146
90452,36.732471,-76.066705
90453,37.7669,-77.6054
90454,38.652493,-77.230237
90455,39.164592,-77.553092
90456,39.00875,-77.446712
90457,38.531264,-77.309525
90458,37.350168,-78.4369
90459,36.64083,-83.18875
90460,36.689698,-80.523444
90461,37.063295,-76.401609
90462,36.738948,-79.888053
90463,38.958814,-78.183514
90464,39.092222,-77.471944
90465,36.8,-78.9
90466,37.15742,-81.198855
90467,37.24864,-78.40227
90468,36.77492,-76.16039
90469,38.695967,-77.346146
90470,37.437139,-79.902736
90471,37.07595,-78.4798
90472,37.425978,-79.903886
90473,37.377741,-79.26979
90474,37.694506,-76.402621
90475,37.377741,-79.26979
90476,39.092222,-77.471944
90477,37.3767,-79.539122
90478,38.008642,-78.354491
90479,37.406302,-77.747282
90480,36.617036,-83.587616
90481,38.776,-77.639
90482,38.012833,-77.007444
90483,39,-78
90484,38.7239,-77.7476
90485,38.697603,-77.318127
90486,36.591173,-80.10084
90488,38.466069,-78.745202
90489,38.466069,-78.745202
90490,38.466069,-78.745202
90491,38.821768,-77.589339
90492,38.466509,-78.74561
90493,38.814635,-77.601693
90494,38.466069,-78.745202
90495,38.815483,-77.592051
90496,38.466069,-78.745202
90497,38.811035,-77.599838
90498,38.465641,-78.744717
90499,38.656512,-77.867913
90500,38.466069,-78.745202
90501,38.825721,-77.627066
90502,38.466069,-78.745202
90503,38.825721,-77.627066
90504,39.154289,-77.55685
90505,38.466069,-78.745202
90506,39.155047,-77.559797
90507,36.75265,-77.49735
90508,39.157772,-77.562272
90509,38.906902,-77.508192
90510,38.890531,-77.481186
90511,37.2903372,-78.3817551
90512,38.842172,-77.645067
90513,37.2909,-78.3818333
90516,37.376019,-79.543953
90517,36.994678,-80.818187
90520,39.059936,-77.497247
90521,37.319889,-80.719639
90522,39.059936,-77.497247
90523,39.059936,-77.497247
90524,37.939649,-76.577435
90525,37.939659,-76.577539
90526,36.956886,-82.445342
90527,38.090497,-78.9477
90529,37.968817,-76.557525
90530,37.962278,-76.563517
90531,37.972148,-76.558913
90536,37.655906,-76.420339
90537,37.661803,-76.42955
90538,37.662005,-76.429548
90539,37.778579,-76.513224
90540,37.770958,-76.513311
90541,37.644984,-76.387326
90542,37.648894,-76.397482
90544,37.972161,-76.897969
90545,37.971401,-76.894065
90547,37.901736111,-77.347555555
90548,37.901783333,-77.347277777
91132,38.199687,-76.96429
91134,38.199987,-76.958778
91136,38.203508,-76.955162
91138,38.199687,-76.96429
91142,38.165,-76.785
91144,38.158,-76.807
91146,38.162,-76.806
91150,37.95447,-76.431454
91152,37.974784,-76.427977
91158,38.208930555,-76.978563888
91160,38.205918,-76.975356
91162,37.882442,-76.293068
91164,37.886067,-76.288605
91168,38.130016,-76.663521
91170,38.12662,-76.664172
91184,38.221971,-76.969389
91186,38.224945,-76.978382
91188,38.216653,-76.972354
91190,38.227823,-76.971344
91192,37.657303,-76.57676
163287,37.406302,-77.747282
163288,36.794878,-76.576689
163289,38.443558,-77.476827
163290,37.076898,-80.44249
163291,37.707436,-77.6198
163292,36.944888,-79.875692
163293,37.783333,-79.7
163294,36.620555,-81.027001
163295,38.345754,-77.776999
163926,37.608541,-76.602853
163934,37.604388888,-76.597305555
163936,37.605081,-76.594407
163946,37.664044,-76.4400892
164027,37.839,-76.253217
164029,37.8391,-76.253116
164041,37.951828,-76.519723
164043,37.966318729,-76.522710817
168919,37.962355,-76.520171
168977,37.890333,-76.348433
168979,37.8904375,-76.348833
170259,38.2664519,-77.316234527
170316,38.783347222,-77.059722222
170320,38.780694338,-77.056374472
170591,37.7736,-76.471127777
170593,37.768477777,-76.451825
170595,37.773687,-76.471162
170601,37.672511,-76.430535
170611,37.919814,-76.478956
170613,37.919680555,-76.479280555
170615,37.917906,-76.471583
170655,37.164119444,-76.698658333
170686,37.939008333,-76.589277777
176308,37.628226,-76.312766
176310,37.623686111,-76.32475
179183,37.705555555,-76.343111111
179189,37.70085,-76.343166666
179191,37.70222,-76.345889
179193,37.7083195,-76.3382311
179796,37.840136111,-76.277283333
182594,37.845825,-76.276236111
182636,37.706513,-76.369589
182638,37.706513,-76.369589
191285,37.173017,-77.209602
191592,37.221948,-82.044854
191593,37.33409,-77.530045
191595,37.400574,-77.498374
191596,37.697994,-77.609285
191597,36.554866,-77.887163
191598,37.259998,-75.981153
191599,37.839112,-78.05525
191600,37.405931,-77.695097
191601,37.716672,-78.968142
191602,39.004142,-77.410222
191603,36.56998,-80.437587
191604,38.2002,-78.91455
191605,38.23182,-78.91788
191606,37.983952,-77.518079
191607,37.74719,-75.61149
191608,36.74789,-81.677942
191609,37.428697,-77.151254
191610,37.428697,-77.151254
191625,37.016776,-79.45131
191626,38.096847,-77.32609
191627,38.165311,-77.284546
191629,38.07958,-77.321257
191631,37.775289,-77.521187
191633,38.590651,-77.778873
191634,37.775289,-77.521187
191636,37.775289,-77.521187
191637,37.377777777,-80.659722222
191638,37.775289,-77.521187
191639,37.775289,-77.521187
191640,37.207211,-79.462989
191641,37.775289,-77.521187
191642,37.775289,-77.521187
191643,37.775289,-77.521187
191644,37.775289,-77.521187
191645,37.775289,-77.521187
191646,38.0339997,-79.7954007
191647,37.716672,-78.968142
191648,39.169165,-77.740364
191649,38.192163,-77.104613
191650,38.192163,-77.104613
191651,38.192163,-77.104613
191652,38.8732,-78.5951
191653,37.991799,-77.505719
191654,38.23182,-78.91788
191655,37.986928,-77.513272
191656,38.1454376,-78.8994381
191657,38.20753,-78.923105
191658,38.339009,-78.724183
191659,37.20444,-80.57475
191660,36.802955,-76.339147
191662,37.204772,-80.573339
191664,37.377642,-77.079366
192162,39.121544,-77.763857
192163,39.121478,-77.764404
192739,37.162614,-76.703942
192793,37.104595,-77.361633
192795,37.104595,-77.361633
192797,37.104595,-77.361633
192799,37.104595,-77.361633
193525,37.959761111,-76.755961111
193527,37.959430555,-76.755330555
193531,37.633112496,-76.581731194
193533,37.635555555,-76.580277777
194017,38.706923,-77.084837
194915,37.352426194,-75.912966496
194917,37.351740084,-75.91426376
220439,38.41893066,-77.416205261
224137,37.922913598,-76.863296999
224139,37.928468973,-76.861630237
224141,37.909444444,-76.860277777
224143,37.923333333,-76.870555555
224145,38.0222,-77.411669444
224151,38.00111,-77.414719444
224386,38.244515684,-76.972669315
224388,38.24057688,-76.975460999
224400,37.712221833,-76.378889
224402,37.702206487,-76.385526335
224404,37.7249,-76.392157
224406,37.702143933,-76.385589115
230368,38.171553,-77.149689
230370,38.412453,-77.420663
230371,37.2617,-76.0197
230372,38.412453,-77.420663
230373,36.73997,-80.75359
230376,36.985317,-79.648178
230385,37.035311,-79.969225
230393,37.727608,-77.023164
230394,37,-79
230397,38.489992,-78.850534
230398,36.711134,-80.443808
230399,36.997415,-79.826273
231055,38.332941595,-77.04314455
231056,38.332777777,-77.0325
231061,38.325749117,-77.032677364
231067,38.298055555,-77.048888888
231374,37.6144,-76.8608
60318,36.53277778,-77.40083333
65084,36.75541,-77.84006
68384,38.84026,-77.64728
68391,38.332159,-77.544802
68394,38.82572,-77.62707
68401,38.884058,-77.661587
74481,38.653378,-77.872955
74483,36.75265,-77.49735
74506,38.84217,-77.64507
90366,36.914938,-77.279806
91196,37.412831,-76.502575
226902,37.17211,-75.97725
230369,37.71553,-79.61109
230388,37.677545,-77.734003
230390,38.306106,-78.903724
230391,38.305843,-78.903798
230407,38.306106,-78.903724
230409,38.292514,-77.330828
230411,37.677545,-77.734003
231186,37.775076,-78.642223
231892,37.52828,-75.89946
231894,37.52828,-75.89946
231898,37.01861,-81.97639
231903,37.01861,-81.97639
232021,36.71722,-82.7944
232055,36.700097,-76.961522
232200,36.7930944,-82.5954111
232306,37.487176,-79.893185
232314,37.357719,-79.816772
232320,37.657104,-79.81103
232326,37.546868,-79.725772
232328,38.95111,-77.58556
232329,38.95111,-77.58556
232335,37.441441,-79.847834
232343,37.304444,-79.903628
232467,36.86861,-82.24389
232472,36.86861,-82.24389
232624,37.97473,-76.74459
232626,37.97473,-76.74459
232628,37.97473,-76.74459
232630,37.97473,-76.74459
232632,37.97473,-76.74459
232639,37.22294,-75.98121
257906,37.54232,-77.68171
290711,38.15,-77.55833
59624,37.8425,-75.59277778
60563,37.53194444,-75.9
62584,37.5416953,-75.8803566
63382,37.71166667,-75.66083333
63625,37.8425,-75.59277778
64067,36.86444444,-76.57555556
64339,37.83566667,-75.57751944
65085,37.784,-75.65
65086,37.5627389,-75.7941278
