"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"dh_link_facility_mps"
"transfer"	"FROM VA0003433"	"outfall"	"echo_VA0003433003"	"inactive"	"POINT (-77.0036111108223 36.6511111112338)"	"echo_VA0003433"
"transfer"	"FROM VA0003433"	"outfall"	"echo_VA0003433004"	"inactive"	"POINT (-77.0033333337701 36.6511111112338)"	"echo_VA0003433"
"transfer"	"FROM VA0003433"	"outfall"	"echo_VA0003433005"	"inactive"	"POINT (-77.0038888887728 36.6511111112338)"	"echo_VA0003433"
"transfer"	"FROM VA0003433"	"outfall"	"echo_VA0003433006"	"inactive"	"POINT (-77.0033333337701 36.6513888892312)"	"echo_VA0003433"
"transfer"	"FROM VA0003433"	"outfall"	"echo_VA0003433201"	"active"	"POINT (-77.0030555558197 36.5519444443667)"	"echo_VA0003433"
"transfer"	"FROM VA0003433"	"outfall"	"echo_VA0003433902"	"inactive"	"POINT (-77.0030555558197 36.6519444443818)"	"echo_VA0003433"
"transfer"	"FROM VA0003492"	"outfall"	"echo_VA0003492005"	"active"	"POINT (-77.2755555554499 37.2805555554174)"	"echo_VA0003492"
"transfer"	"FROM VA0003492"	"outfall"	"echo_VA0003492006"	"active"	"POINT (-77.2713888888877 37.2819444442592)"	"echo_VA0003492"
"transfer"	"FROM VA0003492"	"outfall"	"echo_VA0003492013"	"inactive"	"POINT (-77.2624999998626 37.2874999998958)"	"echo_VA0003492"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646003"	"active"	"POINT (-79.9927777781217 37.8002777780543)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646004"	"inactive"	"POINT (-79.9977777776369 37.7963888889983)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646009"	"inactive"	"POINT (-79.9933333331244 37.7983333335641)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646010"	"inactive"	"POINT (-79.9936111110748 37.7977777775178)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646012"	"inactive"	"POINT (-79.9938888890253 37.7961111112842)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646013"	"inactive"	"POINT (-79.9938888890253 37.7958333332355)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646015"	"inactive"	"POINT (-79.9947222219784 37.7949999999212)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646301"	"inactive"	"POINT (-79.9952777778793 37.7991666668976)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646302"	"inactive"	"POINT (-79.9952777778793 37.7988888889813)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646303"	"inactive"	"POINT (-79.9952777778793 37.7988888889813)"	"echo_VA0003646"
"transfer"	"FROM VA0003646"	"outfall"	"echo_VA0003646903"	"inactive"	"POINT (-79.9927777781217 37.8002777780543)"	"echo_VA0003646"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654001"	"inactive"	"POINT (-76.6133329996811 37.1883329999619)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654002"	"inactive"	"POINT (-76.6211111110776 37.1941666665638)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654003"	"inactive"	"POINT (-76.6170789995687 37.1977289999415)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654004"	"inactive"	"POINT (-76.6170800002919 37.1974470000188)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654005"	"inactive"	"POINT (-76.6171699998053 37.1977440001515)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654006"	"inactive"	"POINT (-76.6170040001239 37.1972119999942)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654007"	"inactive"	"POINT (-76.6220510003931 37.1964900000708)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654009"	"inactive"	"POINT (-76.6134969997126 37.1951970000678)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654010"	"inactive"	"POINT (-76.611944444102 37.1874999996578)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654011"	"inactive"	"POINT (-76.6142800000603 37.1959020003062)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654012"	"inactive"	"POINT (-76.6227879998118 37.1978479997603)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654013"	"inactive"	"POINT (-76.611944444102 37.1874999996578)"	"echo_VA0003654"
"transfer"	"FROM VA0003654"	"outfall"	"echo_VA0003654014"	"inactive"	"POINT (-76.6080560001564 37.1799989998177)"	"echo_VA0003654"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697001"	"active"	"POINT (-79.0583333330499 37.4194444441966)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697002"	"active"	"POINT (-79.0588888889508 37.4150000001036)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697003"	"active"	"POINT (-79.0583333330499 37.4174999998522)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697004"	"inactive"	"POINT (-79.0550000003392 37.4169444444294)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697005"	"inactive"	"POINT (-79.0588888889508 37.4155555556801)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697006"	"inactive"	"POINT (-79.0583333330499 37.4150000001036)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697007"	"inactive"	"POINT (-79.0572222221463 37.4152777776934)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697008"	"inactive"	"POINT (-79.0538888885373 37.4161111114166)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697009"	"inactive"	"POINT (-79.0536111114851 37.4086111109214)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697010"	"inactive"	"POINT (-79.0652777782184 37.4108333332208)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697011"	"inactive"	"POINT (-79.0636111114139 37.4066666664775)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697101"	"active"	"POINT (-79.0591666669013 37.4158333333499)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697601"	"active"	"POINT (-79.0588888889508 37.4166666665996)"	"echo_VA0003697"
"transfer"	"FROM VA0003697"	"outfall"	"echo_VA0003697701"	"active"	"POINT (-79.0580555559977 37.4172222219425)"	"echo_VA0003697"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808001"	"active"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808002"	"inactive"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808003"	"inactive"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808004"	"inactive"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808007"	"inactive"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808008"	"inactive"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003808"	"outfall"	"echo_VA0003808009"	"inactive"	"POINT (-75.655555555316 37.7861111108851)"	"echo_VA0003808"
"transfer"	"FROM VA0003867"	"outfall"	"echo_VA0003867002"	"active"	"POINT (-76.2755555553894 37.8250000002187)"	"echo_VA0003867"
"transfer"	"FROM VA0003867"	"outfall"	"echo_VA0003867995"	"active"	"POINT (-76.2791666669489 37.8291666668035)"	"echo_VA0003867"
"transfer"	"FROM VA0004031"	"outfall"	"echo_VA0004031001"	"active"	"POINT (-77.5508333336864 37.6991666669264)"	"echo_VA0004031"
"transfer"	"FROM VA0004031"	"outfall"	"echo_VA0004031002"	"active"	"POINT (-77.550555555736 37.6963888887721)"	"echo_VA0004031"
"transfer"	"FROM VA0004031"	"outfall"	"echo_VA0004031003"	"active"	"POINT (-77.5511388884438 37.6991388890772)"	"echo_VA0004031"
"transfer"	"FROM VA0004049"	"outfall"	"echo_VA0004049001"	"active"	"POINT (-75.5594444446403 37.8916666667985)"	"echo_VA0004049"
"transfer"	"FROM VA0004049"	"outfall"	"echo_VA0004049002"	"inactive"	"POINT (-75.5594444446403 37.8916666667985)"	"echo_VA0004049"
"transfer"	"FROM VA0004049"	"outfall"	"echo_VA0004049003"	"inactive"	"POINT (-75.5658333330095 37.8916666667985)"	"echo_VA0004049"
"transfer"	"FROM VA0004049"	"outfall"	"echo_VA0004049004"	"inactive"	"POINT (-75.5658333330095 37.8916666667985)"	"echo_VA0004049"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081001"	"active"	"POINT (-76.303055555418 36.7624999997019)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081002"	"active"	"POINT (-76.3041666663216 36.7616666670071)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081003"	"active"	"POINT (-76.303611111319 36.7730555554071)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081004"	"inactive"	"POINT (-76.2999999997595 36.7708333330565)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081005"	"inactive"	"POINT (-76.2999999997595 36.7708333330565)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081010"	"inactive"	"POINT (-76.2999999997595 36.7708333330565)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081011"	"inactive"	"POINT (-76.2999999997595 36.7750000001018)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081012"	"inactive"	"POINT (-76.2999999997595 36.7730555554071)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081013"	"inactive"	"POINT (-76.3041666663216 36.7638888887545)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081015"	"inactive"	"POINT (-76.3041666663216 36.7658333334852)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081016"	"inactive"	"POINT (-76.2999999997595 36.7666666669606)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081017"	"inactive"	"POINT (-76.2999999997595 36.7658333334852)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081018"	"inactive"	"POINT (-76.3041666663216 36.7638888887545)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081019"	"inactive"	"POINT (-76.2999999997595 36.7708333330565)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081020"	"inactive"	"POINT (-76.2999999997595 36.7708333330565)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081021"	"inactive"	"POINT (-76.3041666663216 36.7708333330565)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081030"	"inactive"	"POINT (-76.303055555418 36.769722222553)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081031"	"active"	"POINT (-76.303055555418 36.769722222553)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081101"	"active"	"POINT (-76.303055555418 36.769722222553)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081201"	"active"	"POINT (-76.3041666663216 36.7616666670071)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081206"	"active"	"POINT (-76.3041666663216 36.7616666670071)"	"echo_VA0004081"
"transfer"	"FROM VA0004081"	"outfall"	"echo_VA0004081301"	"inactive"	"POINT (-76.303611111319 36.7730555554071)"	"echo_VA0004081"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090001"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090002"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090050"	"active"	"POINT (-76.6895833331987 37.1671111111966)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090051"	"active"	"POINT (-76.6830555554051 37.1616666665816)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090052"	"active"	"POINT (-76.6711111107213 37.156944444471)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090053"	"active"	"POINT (-76.6711111107213 37.1547222223211)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090101"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090102"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090103"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090104"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090105"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090106"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090107"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090108"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090109"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090110"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090111"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090112"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090113"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090114"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090115"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090116"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090117"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090118"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090119"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090120"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090121"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004090"	"outfall"	"echo_VA0004090122"	"active"	"POINT (-76.7063888888716 37.1716666670214)"	"echo_VA0004090"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103001"	"active"	"POINT (-76.45749999976 37.2169444441455)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103002"	"active"	"POINT (-76.45749999976 37.2169444441455)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103003"	"active"	"POINT (-76.4700000003447 37.1891666666395)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103004"	"active"	"POINT (-76.4686111114906 37.1883333334527)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103005"	"inactive"	"POINT (-76.4619444442726 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103006"	"inactive"	"POINT (-76.4619444442726 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103007"	"inactive"	"POINT (-76.4619444442726 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103008"	"inactive"	"POINT (-76.4625000001735 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103009"	"inactive"	"POINT (-76.4647222219807 37.2152777780559)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103010"	"inactive"	"POINT (-76.4638888890276 37.2111111112843)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103011"	"inactive"	"POINT (-76.4677777776392 37.1986111114068)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103012"	"inactive"	"POINT (-76.4636111110771 37.1999999997999)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103013"	"inactive"	"POINT (-76.4638888890276 37.2008333330197)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103014"	"inactive"	"POINT (-76.4622222222231 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103015"	"inactive"	"POINT (-76.46138888927 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103016"	"inactive"	"POINT (-76.4619444442726 37.2158333329796)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103101"	"active"	"POINT (-76.4591666665645 37.215000000133)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103102"	"active"	"POINT (-76.4566666668069 37.2166666666363)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103103"	"active"	"POINT (-76.4577777777105 37.2163888888197)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103104"	"active"	"POINT (-76.4525000002448 37.2280555555048)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103105"	"inactive"	"POINT (-76.4700000003447 37.1866666666863)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103106"	"inactive"	"POINT (-76.4625000001735 37.2166666666363)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103107"	"inactive"	"POINT (-76.4625000001735 37.2166666666363)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103108"	"inactive"	"POINT (-76.4625000001735 37.2166666666363)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103109"	"inactive"	"POINT (-76.4702777773968 37.1891666666395)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103110"	"inactive"	"POINT (-76.3791666662363 37.2166666666363)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103111"	"inactive"	"POINT (-76.4566666668069 37.2166666666363)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103112"	"inactive"	"POINT (-76.4700000003447 37.1891666666395)"	"echo_VA0004103"
"transfer"	"FROM VA0004103"	"outfall"	"echo_VA0004103202"	"inactive"	"POINT (-76.4700000003447 37.1894444444718)"	"echo_VA0004103"
