"bundle","name","ftype","hydocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","TO VA0090034002","release","vahydro_VA0090034002","active","POINT (36.7564 -76.50915)","echo_VA0090034"
"transfer","TO VA0090034003","release","vahydro_VA0090034003","active","POINT (36.7564 -76.50915)","echo_VA0090034"
"transfer","TO VA0090034902","release","vahydro_VA0090034902","inactive","POINT (36.7564 -76.50915)","echo_VA0090034"
"transfer","TO VA0090034903","release","vahydro_VA0090034903","inactive","POINT (36.7564 -76.50915)","echo_VA0090034"
"transfer","TO VA0090051001","release","vahydro_VA0090051001","active","POINT (38.745488 -78.510108)","echo_VA0090051"
"transfer","TO VA0090085001","release","vahydro_VA0090085001","active","POINT (38.42 -78.946666)","echo_VA0090085"
"transfer","TO VA0090093001","release","vahydro_VA0090093001","active","POINT (38.921389 -77.238333)","echo_VA0090093"
"transfer","TO VA0090115001","release","vahydro_VA0090115001","active","POINT (36.858292 -81.765706)","echo_VA0090115"
"transfer","TO VA0090131001","release","vahydro_VA0090131001","active","POINT (37.319904 -78.115544)","echo_VA0090131"
"transfer","TO VA0090131002","release","vahydro_VA0090131002","inactive","POINT (37.319904 -78.115544)","echo_VA0090131"
"transfer","TO VA0090131003","release","vahydro_VA0090131003","inactive","POINT (37.319904 -78.115544)","echo_VA0090131"
"transfer","TO VA0090131901","release","vahydro_VA0090131901","inactive","POINT (37.319904 -78.115544)","echo_VA0090131"
"transfer","TO VA0090140001","release","vahydro_VA0090140001","active","POINT (37.970556 -77.916389)","echo_VA0090140"
"transfer","TO VA0090174001","release","vahydro_VA0090174001","active","POINT (37.180556 -80.541111)","echo_VA0000248"
"transfer","TO VA0090182001","release","vahydro_VA0090182001","active","POINT (36.640233 -82.064678)","echo_VA0090182"
"transfer","TO VA0090221001","release","vahydro_VA0090221001","active","POINT (38.675514 -77.198183)","echo_VA0090221"
"transfer","TO VA0090239001","release","vahydro_VA0090239001","active","POINT (37.173333 -82.071389)","echo_VA0090239"
"transfer","TO VA0090247001","release","vahydro_VA0090247001","active","POINT (38.981979 -78.225904)","echo_VA0090247"
"transfer","TO VA0090263003","release","vahydro_VA0090263003","active","POINT (38.631934 -78.75566)","echo_VA0090263"
"transfer","TO VA0090301001","release","vahydro_VA0090301001","inactive","POINT (37.50845 -77.33334)","echo_VA0090301"
"transfer","TO VA0090301002","release","vahydro_VA0090301002","inactive","POINT (37.50845 -77.33334)","echo_VA0090301"
"transfer","TO VA0090301003","release","vahydro_VA0090301003","inactive","POINT (37.50845 -77.33334)","echo_VA0090301"
"transfer","TO VA0090301101","release","vahydro_VA0090301101","inactive","POINT (37.50845 -77.33334)","echo_VA0090301"
"transfer","TO VA0090310001","release","vahydro_VA0090310001","active","POINT (36.78062 -80.02608)","echo_VA0090310"
"transfer","TO VA0090310002","release","vahydro_VA0090310002","active","POINT (36.78062 -80.02608)","echo_VA0090310"
"transfer","TO VA0090328001","release","vahydro_VA0090328001","active","POINT (38.82923 -78.5322)","echo_VA0090328"
"transfer","TO VA0090344001","release","vahydro_VA0090344001","active","POINT (37.27005 -77.46655)","echo_VA0090344"
"transfer","TO VA0090417001","release","vahydro_VA0090417001","active","POINT (38.019444 -79.138888)","echo_VA0090417"
"transfer","TO VA0090433001","release","vahydro_VA0090433001","active","POINT (37.57555 -76.84222)","echo_VA0090433"
"transfer","TO VA0090433901","release","vahydro_VA0090433901","inactive","POINT (37.57555 -76.84222)","echo_VA0090433"
"transfer","TO VA0090468001","release","vahydro_VA0090468001","active","POINT (38.23932 -77.41376)","echo_VA0090468"
"transfer","TO VA0090506001","release","vahydro_VA0090506001","active","POINT (37.935131 -75.373896)","echo_VA0090506"
"transfer","TO VA0090531001","release","vahydro_VA0090531001","active","POINT (37.177061 -82.138221)","echo_VA0090531"
"transfer","TO VA0090549001","release","vahydro_VA0090549001","active","POINT (36.93658 -80.99261)","echo_VA0090549"
"transfer","TO VA0090590002","release","vahydro_VA0090590002","active","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590003","release","vahydro_VA0090590003","active","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590004","release","vahydro_VA0090590004","active","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590005","release","vahydro_VA0090590005","active","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590006","release","vahydro_VA0090590006","active","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590007","release","vahydro_VA0090590007","active","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590008","release","vahydro_VA0090590008","inactive","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090590009","release","vahydro_VA0090590009","inactive","POINT (39.252466 -78.33422)","echo_VA0090590"
"transfer","TO VA0090620001","release","vahydro_VA0090620001","active","POINT (37.192778 -81.633333)","echo_VA0090620"
"transfer","TO VA0090638001","release","vahydro_VA0090638001","active","POINT (38.6954 -77.2407)","echo_VA0090638"
"transfer","TO VA0090646001","release","vahydro_VA0090646001","active","POINT (37.813611 -80.090833)","echo_VA0090646"
"transfer","TO VA0090654001","release","vahydro_VA0090654001","active","POINT (38.249837 -77.306016)","echo_VA0090654"
"transfer","TO VA0090671001","release","vahydro_VA0090671001","active","POINT (37.79264 -79.78361)","echo_VA0090671"
"transfer","TO VA0090671002","release","vahydro_VA0090671002","inactive","POINT (37.79264 -79.78361)","echo_VA0090671"
"transfer","TO VA0090689001","release","vahydro_VA0090689001","active","POINT (38.06615 -77.33074)","echo_VA0090689"
"transfer","TO VA0090719001","release","vahydro_VA0090719001","active","POINT (37.165063 -79.864225)","echo_VA0090719"
"transfer","TO VA0090727001","release","vahydro_VA0090727001","active","POINT (37.5117 -77.77454)","echo_VA0090727"
"transfer","TO VA0090727650","release","vahydro_VA0090727650","inactive","POINT (37.5117 -77.77454)","echo_VA0090727"
"transfer","TO VA0090743001","release","vahydro_VA0090743001","inactive","POINT (37.98875 -78.111694)","echo_VA0090743"
"transfer","TO VA0090743002","release","vahydro_VA0090743002","inactive","POINT (37.98875 -78.111694)","echo_VA0090743"
"transfer","TO VA0090743003","release","vahydro_VA0090743003","inactive","POINT (37.98875 -78.111694)","echo_VA0090743"
"transfer","TO VA0090743004","release","vahydro_VA0090743004","inactive","POINT (37.98875 -78.111694)","echo_VA0090743"
"transfer","TO VA0090743650","release","vahydro_VA0090743650","inactive","POINT (37.98875 -78.111694)","echo_VA0090743"
"transfer","TO VA0090778001","release","vahydro_VA0090778001","inactive","POINT (36.83252 -76.29676)","echo_VA0090778"
"transfer","TO VA0090778002","release","vahydro_VA0090778002","inactive","POINT (36.83252 -76.29676)","echo_VA0090778"
"transfer","TO VA0090778003","release","vahydro_VA0090778003","inactive","POINT (36.83252 -76.29676)","echo_VA0090778"
"transfer","TO VA0090786001","release","vahydro_VA0090786001","active","POINT (36.916944 -77.2575)","echo_VA0090786"
"transfer","TO VA0090794001","release","vahydro_VA0090794001","active","POINT (38.562471 -78.746508)","echo_VA0090794"
"transfer","TO VA0090875001","release","vahydro_VA0090875001","active","POINT (37.943028 -75.538444)","echo_VA0090875"
"transfer","TO VA0090883001","release","vahydro_VA0090883001","active","POINT (39.08713 -78.0335)","echo_VA0090883"
"transfer","TO VA0090891001","release","vahydro_VA0090891001","active","POINT (37.698199 -78.292042)","echo_VA0090891"
"transfer","TO VA0090891002","release","vahydro_VA0090891002","active","POINT (37.698199 -78.292042)","echo_VA0090891"
"transfer","TO VA0090891101","release","vahydro_VA0090891101","active","POINT (37.698199 -78.292042)","echo_VA0090891"
"transfer","TO VA0090891102","release","vahydro_VA0090891102","active","POINT (37.698199 -78.292042)","echo_VA0090891"
"transfer","TO VA0090905004","release","vahydro_VA0090905004","active","POINT (37.86903 -78.38319)","echo_VA0090905"
"transfer","TO VA0090905401","release","vahydro_VA0090905401","inactive","POINT (37.86903 -78.38319)","echo_VA0090905"
"transfer","TO VA0090905402","release","vahydro_VA0090905402","inactive","POINT (37.86903 -78.38319)","echo_VA0090905"
"transfer","TO VA0090921001","release","vahydro_VA0090921001","inactive","POINT (37.55918 -76.31086)","echo_VA0090921"
"transfer","TO VA0090948001","release","vahydro_VA0090948001","active","POINT (38.24172 -78.38568)","echo_VA0090948"
"transfer","TO VA0090956101","release","vahydro_VA0090956101","active","POINT (36.945833 -80.95)","echo_VA0090956"
"transfer","TO VA0090981001","release","vahydro_VA0090981001","active","POINT (36.973381 -77.40994)","echo_VA0090981"
"transfer","TO VA0090981002","release","vahydro_VA0090981002","active","POINT (36.973381 -77.40994)","echo_VA0090981"
"transfer","TO VA0090981003","release","vahydro_VA0090981003","active","POINT (36.973381 -77.40994)","echo_VA0090981"
"transfer","TO VA0090981004","release","vahydro_VA0090981004","active","POINT (36.973381 -77.40994)","echo_VA0090981"
"transfer","TO VA0091006001","release","vahydro_VA0091006001","active","POINT (37.84029 -77.45006)","echo_VA0091006"
"transfer","TO VA0091006002","release","vahydro_VA0091006002","active","POINT (37.84029 -77.45006)","echo_VA0091006"
"transfer","TO VA0091014001","release","vahydro_VA0091014001","active","POINT (38.16322 -77.47709)","echo_VA0091014"
"transfer","TO VA0091049001","release","vahydro_VA0091049001","active","POINT (37.931374 -75.380738)","echo_VA0091049"
"transfer","TO VA0091049002","release","vahydro_VA0091049002","active","POINT (37.931374 -75.380738)","echo_VA0091049"
"transfer","TO VA0091103001","release","vahydro_VA0091103001","inactive","POINT (36.93 -79.873889)","echo_VA0091103"
"transfer","TO VA0091111001","release","vahydro_VA0091111001","active","POINT (37.24954 -76.77015)","echo_VA0091111"
"transfer","TO VA0091146001","release","vahydro_VA0091146001","active","POINT (37.85481 -78.26964)","echo_VA0091146"
"transfer","TO VA0091154001","release","vahydro_VA0091154001","active","POINT (37.444722 -77.299444)","echo_VA0091154"
"transfer","TO VA0091162001","release","vahydro_VA0091162001","active","POINT (37.45443 -79.26163)","echo_VA0091162"
"transfer","TO VA0091201001","release","vahydro_VA0091201001","active","POINT (38.99134 -78.51412)","echo_VA0091201"
"transfer","TO VA0091219001","release","vahydro_VA0091219001","active","POINT (38.072891 -79.248828)","echo_VA0091219"
"transfer","TO VA0091227001","release","vahydro_VA0091227001","active","POINT (38.041667 -79.379167)","echo_VA0091227"
"transfer","TO VA0091227002","release","vahydro_VA0091227002","active","POINT (38.041667 -79.379167)","echo_VA0091227"
"transfer","TO VA0091243002","release","vahydro_VA0091243002","active","POINT (37.843874 -79.130653)","echo_VA0091243"
"transfer","TO VA0091243003","release","vahydro_VA0091243003","active","POINT (37.843874 -79.130653)","echo_VA0091243"
"transfer","TO VA0091251007","release","vahydro_VA0091251007","active","POINT (38.179711 -79.58214)","echo_VA0091251"
"transfer","TO VA0091251008","release","vahydro_VA0091251008","active","POINT (38.179711 -79.58214)","echo_VA0091251"
"transfer","TO VA0091260001","release","vahydro_VA0091260001","active","POINT (38.469421 -79.515264)","echo_VA0091260"
"transfer","TO VA0091278001","release","vahydro_VA0091278001","active","POINT (38.297568 -79.661495)","echo_VA0091278"
"transfer","TO VA0091286001","release","vahydro_VA0091286001","active","POINT (37.72287 -79.60659)","echo_VA0091286"
"transfer","TO VA0091294001","release","vahydro_VA0091294001","inactive","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091294002","release","vahydro_VA0091294002","inactive","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091294008","release","vahydro_VA0091294008","active","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091294009","release","vahydro_VA0091294009","active","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091294101","release","vahydro_VA0091294101","inactive","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091294908","release","vahydro_VA0091294908","inactive","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091294909","release","vahydro_VA0091294909","inactive","POINT (37.54104 -76.34193)","echo_VA0091294"
"transfer","TO VA0091324001","release","vahydro_VA0091324001","active","POINT (37.554167 -80.246389)","echo_VA0091324"
"transfer","TO VA0091332001","release","vahydro_VA0091332001","active","POINT (38.1199 -78.21191)","echo_VA0091332"
"transfer","TO VA0091332002","release","vahydro_VA0091332002","active","POINT (38.1199 -78.21191)","echo_VA0091332"
"transfer","TO VA0091332101","release","vahydro_VA0091332101","active","POINT (38.1199 -78.21191)","echo_VA0091332"
"transfer","TO VA0091332102","release","vahydro_VA0091332102","active","POINT (38.1199 -78.21191)","echo_VA0091332"
"transfer","TO VA0091341001","release","vahydro_VA0091341001","active","POINT (37.180556 -80.541111)","echo_VA0000248"
"transfer","TO VA0091383001","release","vahydro_VA0091383001","active","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383002","release","vahydro_VA0091383002","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383003","release","vahydro_VA0091383003","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383004","release","vahydro_VA0091383004","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383005","release","vahydro_VA0091383005","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383006","release","vahydro_VA0091383006","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383650","release","vahydro_VA0091383650","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383S01","release","vahydro_VA0091383S01","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091383SP1","release","vahydro_VA0091383SP1","inactive","POINT (39.03503 -77.44757)","echo_VA0091383"
"transfer","TO VA0091405001","release","vahydro_VA0091405001","active","POINT (36.773383 -76.455314)","echo_VA0091405"
"transfer","TO VA0091421001","release","vahydro_VA0091421001","active","POINT (37.971291 -76.560007)","echo_VA0091421"
"transfer","TO VA0091430001","release","vahydro_VA0091430001","active","POINT (38.91895 -77.47494)","echo_VA0091430"
"transfer","TO VA0091448001","release","vahydro_VA0091448001","active","POINT (38.5292 -77.7686)","echo_VA0091448"
"transfer","TO VA0091448002","release","vahydro_VA0091448002","active","POINT (38.5292 -77.7686)","echo_VA0091448"
"transfer","TO VA0091448101","release","vahydro_VA0091448101","active","POINT (38.5292 -77.7686)","echo_VA0091448"
"transfer","TO VA0091448102","release","vahydro_VA0091448102","active","POINT (38.5292 -77.7686)","echo_VA0091448"
"transfer","TO VA0091456001","release","vahydro_VA0091456001","active","POINT (36.89883 -77.574757)","echo_VA0091456"
"transfer","TO VA0091464001","release","vahydro_VA0091464001","active","POINT (39.06444 -77.88855)","echo_VA0091464"
"transfer","TO VA0091464003","release","vahydro_VA0091464003","active","POINT (39.06444 -77.88855)","echo_VA0091464"
"transfer","TO VA0091464101","release","vahydro_VA0091464101","active","POINT (39.06444 -77.88855)","echo_VA0091464"
